Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Checkin_Time,Terminal,Checkin_Counter,Gate,Status,Tail_Number,Aircraft_Type,Category,Is_Fixed_Flight,Departure_Runway
2026-02-26,07:55,08:15,Hanoi,HAN,Vietnam Airlines,VN158,06:15,1,3-16,4.0,Departed,VN-A603,A321,passenger,0,35R
2026-02-26,08:00,08:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN107,06:15,1,3-16,6.0,Departed,VN-A399,A321,passenger,0,35R
2026-02-26,08:10,08:10,Ho Chi Minh City,SGN,Bamboo Airways,QH151,06:10,1,43-45,7.0,Departed,JU-1410,A320,passenger,0,35R
2026-02-26,08:15,08:15,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G959,06:15,1,35-39,5.0,Departed,VN-A281,A21N,passenger,0,35R
2026-02-26,08:25,08:25,Phu Quoc Island,PQC,VietJet Air,VJ719,06:25,1,27-34,1.0,Departed,VN-A644,A321,passenger,0,35R
2026-02-26,08:30,08:30,Hanoi,HAN,Vietravel Airlines,VU638,06:30,1,21-24,2.0,Departed,VN-A129,A321,passenger,0,35R
2026-02-26,08:55,08:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN109,06:55,1,3-16,8.0,Departed,VN-A326,A321,passenger,0,35R
2026-02-26,09:00,09:00,Manila,MNL,Cebu Pacific,5J5759,06:00,2,4-7,5.0,Departed,RP-C4110,A20N,passenger,1,35R
2026-02-26,09:40,09:55,Bangkok,DMK,Thai Air Asia,FD635,06:40,2,49-51,7.0,Departed,HS-EAA,A21N,passenger,1,35R
2026-02-26,09:40,09:40,Hanoi,HAN,Bamboo Airways,QH104,07:40,1,43-45,4.0,Departed,VN-A596,A20N,passenger,0,35R
2026-02-26,09:45,09:45,Hanoi,HAN,Vietnam Airlines,VN164,07:45,1,3-16,7.0,Departed,VN-A325,A321,passenger,0,35R
2026-02-26,09:50,09:50,Da Lat,DLI,Vietnam Airlines,VN1955,07:50,1,3-16,6.0,Departed,VN-A501,A21N,passenger,0,35R
2026-02-26,09:50,10:10,Kuala Lumpur,KUL,VietJet Air,VJ827,06:50,2,35-37,2.0,Departed,VN-A630,A321,passenger,0,35R
2026-02-26,10:00,10:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN113,08:00,1,3-16,8.0,Departed,VN-A393,A321,passenger,0,35R
2026-02-26,10:05,10:05,Hong Kong,HKG,Hong Kong Express Airways,UO553,07:05,2,9-12,,Departed,B-HTI,A321,passenger,1,35R
2026-02-26,10:15,11:00,Hanoi,HAN,Vietnam Airlines,VN6080,09:00,1,18-20,6.0,On Time,VN-A363,A321,passenger,1,Unknown
2026-02-26,10:20,10:20,Haiphong,HPH,VietJet Air,VJ720,08:20,1,27-34,5.0,Departed,VN-A635,A321,passenger,0,35R
2026-02-26,10:20,10:20,Taipei,TPE,China Airlines,CI788,07:20,2,30-34,6.0,Departed,B-18102,A21N,passenger,1,35R
2026-02-26,10:40,10:40,Bangkok,BKK,Thai Vietjet,VZ965,07:40,2,1-3,5.0,Departed,HS-VKC,A320,passenger,0,35R
2026-02-26,11:00,11:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN119,09:00,1,3-16,7.0,Departed,VN-A396,A321,passenger,0,35R
2026-02-26,11:05,11:05,Ho Chi Minh City,SGN,Vietravel Airlines,VU673,09:05,1,21-24,4.0,Departed,9H-MLW,A320,passenger,0,35R
2026-02-26,11:15,11:40,Ho Chi Minh City,SGN,VietJet Air,VJ627,09:40,1,27-34,6.0,Departed,VN-A698,A321,passenger,0,35R
2026-02-26,11:20,11:40,Kuala Lumpur,KUL,Air Asia,AK643,08:20,2,44-46,7.0,Departed,9M-AHE,A320,passenger,1,35R
2026-02-26,11:20,11:20,Nha Trang,CXR,Vietnam Airlines,VN7943,09:20,1,3-16,8.0,Departed,VN-A353,A321,passenger,0,35R
2026-02-26,11:25,11:40,Kuala Lumpur,KUL,Malaysia Airlines,MH747,08:25,2,17-20,6.0,Departed,9M-MLQ,B738,passenger,1,35R
2026-02-26,11:50,11:50,Singapore,SIN,Singapore Airlines,SQ171,08:50,2,21-25,5.0,Departed,9V-MBR,B38M,passenger,0,35R
2026-02-26,11:55,11:55,Seoul,ICN,T'Way Air,TW8,08:55,2,40-43,4.0,Departed,HL8513,B38M,passenger,1,35R
2026-02-26,12:00,12:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN123,10:10,1,3-16,7.0,Departed,VN-A397,A321,passenger,0,35R
2026-02-26,12:05,12:05,Singapore,SIN,VietJet Air,VJ973,09:05,2,13-15,3.0,Departed,VN-A684,A321,passenger,0,35R
2026-02-26,12:05,12:05,Ho Chi Minh City,SGN,VietJet Air,VJ633,10:05,1,27-34,1.0,Departed,VN-A634,A321,passenger,0,35R
2026-02-26,12:10,12:10,Hanoi,HAN,Vietnam Airlines,VN166,11:40,1,3-16,8.0,Departed,VN-A339,A321,passenger,0,35R
2026-02-26,12:15,12:15,Macau,MFM,VietJet Air,VJ8890,09:11,2,30-32,1.0,Departed,VN-A667,A321,passenger,0,35R
2026-02-26,12:20,12:55,Kuala Lumpur,KUL,Air Asia,AK649,09:20,2,52-54,9.0,Departed,9M-AQE,A320,passenger,1,35R
2026-02-26,12:20,12:20,Hanoi,HAN,VietJet Air,VJ508,10:20,1,27-34,5.0,Departed,VN-A522,A321,passenger,0,35R
2026-02-26,12:25,12:25,Hong Kong,HKG,Hong Kong Express Airways,UO563,09:25,2,9-12,10.0,Departed,B-LEG,A321,passenger,0,35R
2026-02-26,12:40,12:40,Hanoi,HAN,Sun PhuQuoc Airways,9G922,10:40,1,35-39,2.0,Departed,VN-A281,A21N,passenger,0,35R
2026-02-26,12:40,13:00,Bangkok,DMK,Thai Air Asia,FD637,09:40,2,49-51,4.0,Departed,HS-ABO,A320,passenger,1,35R
2026-02-26,12:55,12:55,Hanoi,HAN,Vietnam Airlines,VN168,10:55,1,3-16,8.0,Departed,VN-A602,A321,passenger,0,35R
2026-02-26,13:00,13:00,Taipei,TPE,Eva Air,BR384,10:00,2,4-8,7.0,Departed,B-16208,A321,passenger,1,35R
2026-02-26,13:00,13:00,Can Tho,VCA,VietJet Air,VJ703,11:00,1,27-34,4.0,Departed,VN-A542,A321,passenger,0,35R
2026-02-26,13:00,13:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN127,11:35,1,3-16,7.0,Departed,VN-A358,A321,passenger,0,35R
2026-02-26,13:05,13:05,Kuala Lumpur,KUL,Batik Air Malaysia,OD503,10:05,2,34-37,5.0,Departed,9M-LRQ,B38M,passenger,0,35R
2026-02-26,13:15,13:15,Bangkok,BKK,Thai Vietjet,VZ961,10:15,2,1-3,2.0,Departed,HS-VZF,B38M,passenger,0,35R
2026-02-26,13:20,13:35,Kandal,KTI,Air Cambodia,K6843,10:20,2,38-39,8.0,Last Call,XU-612,AT76,passenger,0,35R
2026-02-26,13:20,13:20,Buon Ma Thuot,BMV,Vietnam Airlines,VN1911,11:20,1,3-16,6.0,Departed,VN-A501,A21N,passenger,0,35R
2026-02-26,13:30,14:05,Ho Chi Minh City,SGN,VietJet Air,VJ635,12:05,1,27-34,4.0,Departed,VN-A644,A321,passenger,0,35R
2026-02-26,13:30,13:50,Seoul,ICN,Jin Air,LJ82,10:20,2,45-48,6.0,Gate Closed,HL8015,B738,passenger,0,35R
2026-02-26,13:45,13:20,Hanoi,HAN,Vietnam Airlines,VN170,11:20,1,3-16,5.0,Departed,VN-A325,A321,passenger,0,35R
2026-02-26,13:50,13:50,Hong Kong,HKG,Hong Kong Express Airways,UO507,10:50,2,41-44,3.0,Last Call,B-HSN,A320,passenger,1,35R
2026-02-26,13:55,13:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN7135,11:55,1,3-16,9.0,Departed,VN-A606,A321,passenger,0,35R
2026-02-26,14:00,14:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN129,12:00,1,3-16,8.0,Departed,VN-A335,A321,passenger,0,35R
2026-02-26,14:15,14:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN6037,12:45,1,18-21,7.0,On Time,VN-A354,A321,passenger,0,Unknown
2026-02-26,14:25,14:35,Seoul,ICN,Jeju Air,7C2212,11:25,2,30-33,4.0,Departed,HL8539,B738,passenger,1,35R
2026-02-26,14:30,15:00,Ho Chi Minh City,SGN,Bamboo Airways,QH157,13:00,1,43-45,4.0,Departed,VN-A585,A321,passenger,0,35R
2026-02-26,14:30,14:30,Manila,MNL,Philippine Airlines,PR586,11:30,2,14-18,10.0,Departed,RP-C9901,A321,passenger,0,35R
2026-02-26,14:40,14:40,Taipei,TPE,Eva Air,BR1384,11:40,2,9-13,5.0,Departed,B-16221,A321,passenger,1,35R
2026-02-26,14:40,14:40,Hanoi,HAN,Vietnam Airlines,VN7164,12:40,1,3-16,8.0,Departed,VN-A356,A321,passenger,0,35R
2026-02-26,15:00,15:45,Ho Chi Minh City,SGN,VietJet Air,VJ631,13:45,1,27-34,5.0,Departed,VN-A636,A321,passenger,0,35R
2026-02-26,15:05,15:05,Buon Ma Thuot,BMV,Vietnam Airlines,VN7913,13:05,1,3-16,5.0,Departed,VN-A625,A21N,passenger,0,35R
2026-02-26,15:05,15:05,Hanoi,HAN,Vietnam Airlines,VN172,13:05,1,3-16,6.0,Departed,VN-A512,A21N,passenger,0,35R
2026-02-26,15:10,15:10,Seoul,ICN,VietJet Air,VJ874,12:10,2,19-21,1.0,Last Call,VN-A645,A321,passenger,0,35R
2026-02-26,15:15,15:15,Bangkok,BKK,Vietnam Airlines,VN627,12:15,2,22-26,3.0,Last Call,VN-A505,A21N,passenger,1,35R
2026-02-26,15:25,15:40,Hanoi,HAN,VietJet Air,VJ514,13:40,1,27-34,7.0,Departed,VN-A526,A21N,passenger,0,35R
2026-02-26,15:25,15:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN133,13:25,1,3-16,8.0,Departed,VN-A396,A321,passenger,0,35R
2026-02-26,15:35,15:35,Nha Trang,CXR,VietJet Air,VJ581,13:35,1,27-34,2.0,Departed,VN-A647,A321,passenger,0,35R
2026-02-26,15:45,15:45,Seoul,ICN,Korean Air,KE458,12:45,2,45-52,7.0,Departed,HL8025,A333,passenger,1,35R
2026-02-26,15:45,18:25,Kuala Lumpur,KUL,Air Asia,AK641,12:07,2,34-36,3.0,Last Call,9M-AFD,A320,passenger,1,35R
2026-02-26,15:50,16:45,Phu Quoc Island,PQC,VietJet Air,VJ1719,14:45,1,27-34,5.0,Departed,VN-A634,A321,passenger,0,35R
2026-02-26,16:10,16:30,Hanoi,HAN,VietJet Air,VJ512,14:30,1,27-34,7.0,Departed,VN-A522,A321,passenger,0,35R
2026-02-26,16:25,16:25,Siem Reap,SAI,Air Cambodia,K6841,13:25,2,37-40,6.0,Last Call,ER-00011,A320,passenger,0,35R
2026-02-26,16:30,16:50,Singapore,SIN,Singapore Airlines,SQ173,13:30,2,4-8,5.0,Last Call,9V-MBO,B38M,passenger,1,35R
2026-02-26,16:45,16:45,Hanoi,HAN,Sun PhuQuoc Airways,9G932,14:45,1,35-39,4.0,Departed,VN-A281,A21N,passenger,0,35R
2026-02-26,16:55,16:55,Hong Kong,HKG,Hong Kong Airlines,HX549,13:55,0,14-18,4.0,Gate Closed,B-LPX,A321,general aviation,1,35R
2026-02-26,17:00,17:00,Da Lat,DLI,VietJet Air,VJ729,15:00,1,27-34,2.0,Departed,VN-A630,A321,passenger,0,35R
2026-02-26,17:10,17:10,Haiphong,HPH,VietJet Air,VJ722,15:10,1,27-34,3.0,Departed,VN-A635,A321,passenger,0,35R
2026-02-26,17:10,18:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN135,16:10,1,3-16,7.0,Departed,VN-A327,A321,passenger,0,35R
2026-02-26,17:10,17:10,Hanoi,HAN,Vietnam Airlines,VN174,15:10,1,3-16,6.0,Departed,VN-A602,A321,passenger,0,35R
2026-02-26,17:15,17:15,Ho Chi Minh City,SGN,VietJet Air,VJ639,15:15,1,27-34,1.0,Departed,VN-A649,A321,passenger,0,35R
2026-02-26,17:30,17:30,Nha Trang,CXR,Vietnam Airlines,VN1941,15:30,1,3-16,8.0,Departed,VN-A501,A21N,passenger,0,35R
2026-02-26,17:35,17:55,Singapore,SIN,Scoot,TR315,14:35,2,30-33,7.0,Last Call,9V-NCE,A21N,passenger,0,35R
2026-02-26,18:05,18:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN137,16:35,1,3-16,5.0,Departed,VN-A393,A321,passenger,0,35R
2026-02-26,18:10,18:10,Bangkok,BKK,Thai Vietjet,VZ963,15:10,2,41-43,6.0,Last Call,HS-VZA,B38M,passenger,1,35R
2026-02-26,18:15,18:40,Hanoi,HAN,Vietnam Airlines,VN180,16:40,1,3-16,6.0,Departed,VN-A514,A20N,passenger,0,35R
2026-02-26,18:25,18:25,Kaohsiung,KHH,Tigerair Taiwan,IT586,15:25,2,22-25,5.0,Boarding,B-50025,A20N,passenger,0,35R
2026-02-26,18:25,18:25,Taipei,TPE,Starlux Airlines,JX704,15:25,0,4-8,4.0,Last Call,B-58206,A21N,general aviation,0,35R
2026-02-26,18:30,18:30,Hong Kong,HKG,Hong Kong Express Airways,UO559,15:30,2,10-13,10.0,Last Call,B-LEF,A321,passenger,1,35R
2026-02-26,18:30,18:30,Ho Chi Minh City,SGN,Bamboo Airways,QH171,16:30,1,43-45,4.0,Departed,VN-A227,A321,passenger,0,35R
2026-02-26,18:50,20:10,Bangkok,DMK,Thai Air Asia,FD639,15:50,2,49-51,5.0,Delayed,HS-CBK,A20N,passenger,1,35R
2026-02-26,18:55,18:55,Hanoi,HAN,Vietravel Airlines,VU658,16:55,1,21-24,2.0,Departed,VN-A129,A321,passenger,0,35R
2026-02-26,19:00,19:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN141,17:25,1,3-16,5.0,Departed,VN-A390,A321,passenger,0,35R
2026-02-26,19:10,19:10,Hanoi,HAN,Vietnam Airlines,VN188,17:10,1,3-16,7.0,Departed,VN-A515,A20N,passenger,0,35R
2026-02-26,19:20,19:20,Hanoi,HAN,VietJet Air,VJ516,17:20,1,27-34,8.0,Departed,VN-A658,A320,passenger,0,35R
2026-02-26,19:30,19:30,Ho Chi Minh City,SGN,VietJet Air,VJ641,17:30,1,27-34,1.0,Departed,VN-A667,A321,passenger,0,35R
2026-02-26,20:00,20:00,Taipei,TPE,Tigerair Taiwan,IT552,17:00,2,18-21,6.0,Boarding,B-50005,A320,passenger,1,35R
2026-02-26,20:05,20:40,Ho Chi Minh City,SGN,VietJet Air,VJ649,18:40,1,27-34,7.0,On Time,VN-A538,A21N,passenger,0,35R
2026-02-26,20:20,21:00,Hanoi,HAN,Vietnam Airlines,VN6070,19:00,1,18-20,4.0,On Time,VN-A363,A321,passenger,0,Unknown
2026-02-26,20:20,20:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN7113,18:45,1,3-16,9.0,On Time,VN-A505,A21N,passenger,0,35R
2026-02-26,20:40,20:40,Seoul,ICN,Eastar Jet,ZE598,17:40,2,44-47,7.0,On Time,HL8543,B38M,passenger,1,35R
2026-02-26,20:45,20:45,Ho Chi Minh City,SGN,VietJet Air,VJ645,18:45,1,27-34,8.0,On Time,VN-A635,A321,passenger,0,35R
2026-02-26,20:50,20:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN143,18:50,1,3-16,6.0,On Time,VN-A513,A20N,passenger,0,35R
2026-02-26,21:10,21:10,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G997,19:10,1,35-39,5.0,On Time,VN-A909,A20N,passenger,1,35R
2026-02-26,21:15,00:05,Ho Chi Minh City,SGN,Vietravel Airlines,VU685,22:05,0,22-24,7.0,On Time,,,general aviation,0,
2026-02-26,21:20,21:20,Ho Chi Minh City,SGN,VietJet Air,VJ1625,19:20,1,27-34,4.0,On Time,VN-A646,A21N,passenger,0,35R
2026-02-26,21:45,22:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN7143,20:45,1,3-16,6.0,On Time,VN-A395,A321,passenger,0,35R
2026-02-26,21:50,22:50,Hanoi,HAN,VietJet Air,VJ520,20:50,1,27-34,8.0,On Time,VN-A523,A21N,passenger,0,35R
2026-02-26,22:10,22:10,Manila,MNL,VietJet Air,VJ8020,19:10,2,14-16,8.0,On Time,VN-A630,A321,passenger,0,35R
2026-02-26,22:30,22:55,Ho Chi Minh City,SGN,VietJet Air,VJ647,20:55,1,27-34,5.0,On Time,LY-MLN,A320,passenger,0,35R
2026-02-26,22:30,22:30,Manila,MNL,Cebu Pacific,5J5757,19:30,2,17-21,3.0,On Time,RP-C4141,A21N,passenger,1,35R
2026-02-26,22:45,22:45,Seoul,ICN,VietJet Air,VJ880,19:45,2,9-10,10.0,On Time,VN-A542,A321,passenger,1,35R
2026-02-26,22:45,22:45,Seoul,ICN,Air Premia,YP622,19:45,2,30-37,4.0,On Time,HL8702,B789,passenger,0,35R
2026-02-26,22:55,22:55,Seoul,ICN,Parata Air,WE202,19:55,2,38-43,5.0,On Time,HL8709,A332,passenger,1,35R
2026-02-26,23:00,23:00,Seoul,ICN,Asiana Airlines,OZ756,20:00,2,1-8,7.0,On Time,HL8258,A333,passenger,1,35R
2026-02-26,23:00,23:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN7149,21:00,1,3-16,7.0,On Time,VN-A390,A321,passenger,0,Unknown
2026-02-26,23:15,23:40,Ho Chi Minh City,SGN,VietJet Air,VJ643,21:40,1,27-34,4.0,On Time,VN-A670,A321,passenger,0,35R
2026-02-26,23:20,23:20,Seoul,ICN,Korean Air,KE460,20:20,2,44-52,6.0,On Time,HL7702,A333,passenger,1,35R
2026-02-26,23:25,23:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN7123,21:25,1,3-16,8.0,On Time,9H-MLE,A320,passenger,0,Unknown
2026-02-26,23:30,23:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN6529,21:30,1,17-20,6.0,On Time,VN-A354,A321,passenger,0,Unknown
2026-02-26,23:30,23:30,Seoul,ICN,Vietnam Airlines,VN430,20:30,2,23-27,2.0,On Time,VN-A501,A21N,passenger,1,35R
2026-02-26,23:35,23:35,Seoul,ICN,T'Way Air,TW12,20:35,2,28-31,8.0,On Time,HL8095,B738,passenger,1,35R
2026-02-26,23:40,23:40,Seoul,ICN,VietJet Air,VJ878,20:40,2,11-13,9.0,On Time,VN-A651,A321,passenger,1,35R
2026-02-26,23:55,23:55,Macau,MFM,Air Macau,NX975,20:55,0,54,3.0,On Time,B-MCL,A20N,general aviation,1,35R
2026-02-27,00:10,00:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN7121,22:50,1,3-16,8.0,Departed,VN-A617,A21N,passenger,0,35R
2026-02-27,00:20,00:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN7141,22:20,1,3-16,8.0,Departed,VN-A393,A321,passenger,0,35R
2026-02-27,00:30,00:30,Tokyo,NRT,Vietnam Airlines,VN318,21:30,2,19-22,1.0,Departed,VN-A610,A321,passenger,0,35R
2026-02-27,00:30,00:30,Macau,MFM,Air Macau,NX977,21:30,0,52-53,4.0,Departed,B-MCG,A321,general aviation,1,35R
2026-02-27,00:30,00:50,Busan,PUS,VietJet Air,VJ988,21:30,2,12-14,10.0,Departed,VN-A634,A321,passenger,0,35R
2026-02-27,00:40,01:25,Seoul,ICN,Air Seoul,RS512,21:32,2,15-18,3.0,Departed,HL8255,A321,passenger,1,35R
2026-02-27,00:40,00:55,Busan,PUS,Jin Air,LJ184,21:35,2,40-43,7.0,Departed,HL7786,B738,passenger,0,35R
2026-02-27,00:45,00:55,Busan,PUS,Air Busan,BX774,21:45,0,1-4,6.0,Departed,HL8328,A320,general aviation,1,35R
2026-02-27,01:00,01:00,Daegu,TAE,T'Way Air,TW30,21:30,2,"28, 32, 34",8.0,Departed,HL8070,B738,passenger,0,35R
2026-02-27,01:05,01:30,Osaka,KIX,Vietnam Airlines,VN336,22:05,2,21-25,2.0,Departed,VN-A334,A321,passenger,1,35R
2026-02-27,01:05,01:30,Busan,PUS,Jin Air,LJ112,21:49,2,48-51,10.0,Departed,HL8225,B738,passenger,1,35R
2026-02-27,01:20,01:50,Seoul,ICN,Eastar Jet,ZE594,22:20,2,7-10,5.0,Departed,HL8544,B38M,passenger,1,35R
2026-02-27,01:30,01:30,Seoul,ICN,Jeju Air,7C2218,22:30,2,36-39,1.0,Departed,HL8593,B38M,passenger,1,35R
2026-02-27,01:45,03:00,Ho Chi Minh City,SGN,Vietravel Airlines,VU669,01:00,1,21-24,,,,,,1,
2026-02-27,01:55,01:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN7147,23:55,1,3-16,4.0,Departed,VN-A332,A321,passenger,0,35R
2026-02-27,02:00,02:20,Cheongju,CJJ,Aero-K Airlines,RF532,23:00,2,44-47,10.0,Departed,HL8744,A320,passenger,1,35R
2026-02-27,02:00,02:00,Busan,PUS,Air Busan,BX7325,23:00,0,5-6,4.0,Departed,HL8365,A321,general aviation,1,35R
2026-02-27,02:10,03:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN7103,01:20,1,3-16,7.0,Departed,VN-A395,A321,passenger,0,35R
2026-02-27,03:00,03:00,Busan,PUS,Korean Air,KE2094,00:00,2,16-23,7.0,Departed,HL7710,A333,passenger,1,35R
2026-02-27,03:25,04:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN7107,02:00,1,3-16,8.0,Departed,VN-A353,A321,passenger,1,35R
2026-02-27,03:30,04:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN7105,02:10,1,3-16,5.0,Departed,VN-A390,A321,passenger,0,35R
2026-02-27,04:10,04:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN7111,02:10,1,3-16,4.0,Departed,VN-A619,A21N,passenger,0,35R
2026-02-27,04:40,04:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN7109,02:40,1,3-16,7.0,Departed,VN-A398,A321,passenger,0,35R
2026-02-27,05:00,05:00,Ho Chi Minh City,SGN,VietJet Air,VJ1621,03:00,1,27-34,3.0,Departed,VN-A655,A320,passenger,0,35R
2026-02-27,05:05,05:50,Ho Chi Minh City,SGN,Bamboo Airways,QH195,03:50,1,43-45,7.0,On Time,VN-A585,A321,passenger,0,35R
2026-02-27,05:20,05:20,Phu Quoc Island,PQC,VietJet Air,VJ717,03:20,1,27-34,1.0,Departed,VN-A645,A321,passenger,0,35R
2026-02-27,05:25,05:25,Ho Chi Minh City,SGN,VietJet Air,VJ623,03:25,1,27-34,2.0,Departed,VN-A630,A321,passenger,0,35R
2026-02-27,05:45,05:45,Hanoi,HAN,VietJet Air,VJ502,03:45,1,27-34,6.0,Departed,VN-A633,A321,passenger,0,35R
2026-02-27,06:00,06:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN101,04:00,1,3-16,4.0,Departed,VN-A625,A21N,passenger,0,35R
2026-02-27,06:00,06:00,Haiphong,HPH,Vietnam Airlines,VN1670,04:00,1,3-16,5.0,Departed,VN-A606,A321,passenger,0,35R
2026-02-27,06:05,06:05,Hanoi,HAN,Vietnam Airlines,VN156,04:05,1,3-16,8.0,Departed,VN-A393,A321,passenger,0,35R
2026-02-27,06:25,06:25,Ho Chi Minh City,SGN,VietJet Air,VJ621,04:25,1,27-34,8.0,Departed,VN-A635,A321,passenger,0,35R
2026-02-27,07:05,07:05,Ho Chi Minh City,SGN,VietJet Air,VJ1629,05:05,1,27-34,7.0,Departed,VN-A673,A321,passenger,0,35R
2026-02-27,07:15,08:15,Hanoi,HAN,VietJet Air,VJ510,06:15,1,27-34,6.0,Departed,VN-A666,A320,passenger,0,35R
2026-02-27,07:20,07:20,Hanoi,HAN,VietJet Air,VJ524,05:20,1,27-34,1.0,Departed,VN-A649,A321,passenger,0,35R
2026-02-27,07:35,07:35,Vinh,VII,Vietnam Airlines,VN7052,05:35,1,3-16,6.0,Departed,VN-A622,A21N,passenger,0,35R
2026-02-27,07:40,07:40,Hanoi,HAN,VietJet Air,VJ504,05:40,1,27-34,7.0,Departed,VN-A657,A321,passenger,0,35R
2026-02-27,07:50,08:25,Ho Chi Minh City,SGN,VietJet Air,VJ629,06:25,1,27-34,1.0,Departed,VN-A642,A321,passenger,0,35R
2026-02-27,07:55,07:55,Hanoi,HAN,Vietnam Airlines,VN158,05:55,1,3-16,4.0,Departed,VN-A613,A321,passenger,0,35R
2026-02-27,08:00,08:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN107,06:00,1,3-16,8.0,Departed,VN-A609,A321,passenger,0,35R
2026-02-27,08:10,08:10,Ho Chi Minh City,SGN,Bamboo Airways,QH151,06:10,1,43-45,5.0,Departed,JU-1410,A320,passenger,0,35R
2026-02-27,08:15,08:15,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G959,06:15,1,35-39,2.0,Departed,VN-A281,A21N,passenger,0,35R
2026-02-27,08:25,08:25,Phu Quoc Island,PQC,VietJet Air,VJ719,06:25,1,27-34,11.0,Departed,VN-A685,A321,passenger,0,35R
2026-02-27,08:30,08:30,Hanoi,HAN,Vietravel Airlines,VU638,06:30,1,21-24,3.0,Departed,VN-A129,A321,passenger,0,35R
2026-02-27,08:55,08:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN109,06:55,1,3-16,8.0,Departed,VN-A619,A21N,passenger,0,35R
2026-02-27,09:40,09:50,Bangkok,DMK,Thai Air Asia,FD635,06:40,2,49-51,4.0,Departed,HS-EAB,A21N,passenger,1,35R
2026-02-27,09:50,09:50,Kuala Lumpur,KUL,VietJet Air,VJ827,06:50,2,35-37,1.0,Departed,VN-A542,A321,passenger,0,35R
2026-02-27,09:50,09:50,Hanoi,HAN,Vietnam Airlines,VN164,07:50,1,3-16,7.0,Departed,VN-A399,A321,passenger,0,35R
2026-02-27,09:50,09:50,Da Lat,DLI,Vietnam Airlines,VN1955,07:50,1,3-16,5.0,Departed,VN-A606,A321,passenger,0,35R
2026-02-27,09:55,09:55,Ho Chi Minh City,SGN,Bamboo Airways,QH193,07:55,1,43-45,4.0,On Time,VN-A227,A321,passenger,0,35R
2026-02-27,10:05,10:05,Hong Kong,HKG,Hong Kong Express Airways,UO553,07:05,2,5-8,5.0,Departed,B-LCS,A20N,passenger,1,35R
2026-02-27,10:05,10:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN113,08:05,1,3-16,6.0,Departed,VN-A614,A321,passenger,0,35R
2026-02-27,10:10,10:25,Ho Chi Minh City,SGN,VietJet Air,VJ625,08:25,1,27-34,7.0,Departed,VN-A538,A21N,passenger,0,35R
2026-02-27,10:15,10:15,Hanoi,HAN,Vietnam Airlines,VN6080,08:15,1,18-21,8.0,On Time,VN-A363,A321,passenger,1,Unknown
2026-02-27,10:20,10:20,Haiphong,HPH,VietJet Air,VJ720,08:20,1,27-34,2.0,Departed,VN-A630,A321,passenger,0,35R
2026-02-27,10:40,12:05,Bangkok,BKK,Thai Vietjet,VZ965,07:40,2,1-3,10.0,Departed,HS-VKS,A320,passenger,0,35R
2026-02-27,11:00,11:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN119,09:00,1,3-16,8.0,Departed,VN-A324,A321,passenger,0,35R
2026-02-27,11:05,16:10,Ho Chi Minh City,SGN,Vietravel Airlines,VU673,14:10,1,21-24,8.0,Departed,VN-A129,A321,passenger,0,35R
2026-02-27,11:15,11:15,Ho Chi Minh City,SGN,VietJet Air,VJ627,09:15,1,27-34,4.0,Departed,VN-A543,A21N,passenger,0,35R
2026-02-27,11:20,11:20,Nha Trang,CXR,Vietnam Airlines,VN7943,09:20,1,3-16,5.0,Departed,VN-A512,A21N,passenger,0,35R
