Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Terminal,Departure_Runway,Status,Scheduled_Tail,Aircraft_Type,Is_Fixed_Flight,Category
2026-02-22,08:55,09:33,Doha,DOH,Qatar Airways,QR975,2,25L,Departed,A7-BHW,B789,1,passenger
2026-02-22,08:50,09:31,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1955,3,25L,Departed,VN-A281,A21N,0,passenger
2026-02-22,09:10,09:28,Con Dao,VCS,Vietnam Airlines,VN1857,3,25L,Departed,VN-B220,AT75,0,passenger
2026-02-22,08:50,09:27,Singapore,SIN,VietJet Air,VJ811,2,25L,Departed,VN-A668,A320,0,passenger
2026-02-22,09:00,09:24,Hanoi,HAN,Vietnam Airlines,VN244,3,25L,Departed,VN-A866,B789,0,passenger
2026-02-22,09:05,09:21,Singapore,SIN,Scoot,TR305,2,25L,Departed,9V-TNL,A20N,0,passenger
2026-02-22,09:10,09:19,Singapore,SIN,Vietnam Airlines,VN651,2,25L,Departed,VN-A325,A321,1,passenger
2026-02-22,09:00,09:17,Chengdu,TFU,Sichuan Airlines,3U3904,2,25L,Departed,B-6968,A321,0,passenger
2026-02-22,07:30,09:14,Phu Quoc,PQC,VietJet Air,VJ325,1,25L,Departed,VN-A547,A21N,1,passenger
2026-02-22,08:20,09:12,Pleiku,PXU,VietJet Air,VJ394,1,25L,Departed,VN-A639,A321,1,passenger
2026-02-22,08:15,09:10,Hanoi,HAN,VietJet Air,VJ184,1,25L,Departed,VN-A810,A333,0,passenger
2026-02-22,08:00,09:07,Hanoi,HAN,VietJet Air,VJ1122,1,25L,Departed,VN-A655,A320,0,passenger
2026-02-22,08:40,09:05,Qui Nhon,UIH,VietJet Air,VJ1384,1,25L,Departed,VN-A662,A320,1,passenger
2026-02-22,08:30,09:02,Sihanoukville,KOS,Air Cambodia,K6839,2,25L,Departed,XU-610,AT76,0,passenger
2026-02-22,07:50,09:00,Hue,HUI,VietJet Air,VJ304,1,25L,Departed,VN-A607,A21N,0,passenger
2026-02-22,05:30,08:58,Thanh Hoa,THD,VietJet Air,VJ1252,1,25L,Departed,VN-A667,A321,0,passenger
2026-02-22,08:40,08:56,Bangkok,BKK,Vietnam Airlines,VN601,2,25L,Departed,VN-A332,A321,1,passenger
2026-02-22,05:10,08:54,Thanh Hoa,THD,VietJet Air,VJ240,1,25L,Departed,VN-A643,A321,0,passenger
2026-02-22,08:00,08:52,Denpasar,DPS,VietJet Air,VJ893,2,25L,Departed,VN-A697,A21N,1,passenger
2026-02-22,08:50,08:50,Vinh,VII,VietJet Air,VJ1224,1,25L,Departed,VN-A644,A321,0,passenger
2026-02-22,08:00,08:48,Vinh,VII,VietJet Air,VJ1212,1,25L,Departed,VN-A551,A21N,0,passenger
2026-02-22,08:30,08:46,Johor Bahru,JHB,AirAsia,AK1491,2,25L,Departed,9M-AHE,A320,0,passenger
2026-02-22,06:15,08:44,Thanh Hoa,THD,VietJet Air,VJ244,1,25L,Departed,LY-NVE,A320,0,passenger
2026-02-22,08:30,08:42,Rach Gia,VKG,Vietnam Airlines,VN8003,3,25L,Departed,VN-B221,AT75,0,passenger
2026-02-22,08:20,08:40,Siem Reap,SAI,FlyOne,K6809,2,25L,Departed,ER-00011,A320,1,passenger
2026-02-22,08:40,08:39,Con Dao,VCS,VASCO,0V1893,3,25L,Departed,VN-B218,AT75,0,passenger
2026-02-22,07:45,08:38,Haiphong,HPH,VietJet Air,VJ272,1,25L,Departed,VN-A575,A21N,0,passenger
2026-02-22,08:36,08:36,Thanh Hoa,THD,VietJet Air,VJ1240,1,25L,Departed,VN-A548,A21N,0,passenger
2026-02-22,07:35,08:34,Kaohsiung,KHH,VietJet Air,VJ886,2,25L,Departed,VN-A534,A21N,1,passenger
2026-02-22,08:00,08:31,Guangzhou,CAN,China Southern Airlines,CZ368,2,25L,Departed,B-32M3,A21N,1,passenger
2026-02-22,08:10,08:28,Phu Quoc,PQC,Vietnam Airlines,VN1823,3,25L,Departed,VN-A395,A321,1,passenger
2026-02-22,08:05,08:27,Da Nang,DAD,Vietnam Airlines,VN112,3,25L,Departed,VN-A604,A321,0,passenger
2026-02-22,08:00,08:23,Hanoi,HAN,Vietnam Airlines,VN208,3,25L,Departed,VN-A861,B789,0,passenger
2026-02-22,08:00,08:21,Seoul,ICN,Korean Air,KE480,2,25L,Departed,HL7702,A333,1,passenger
2026-02-22,,08:19,Penang,PEN,DHL Air,LD561,0,25L,Departed,B-LDW,A333,0,cargo
2026-02-22,07:20,08:17,Da Nang,DAD,VietJet Air,VJ622,1,25L,Departed,VN-A535,A321,1,passenger
2026-02-22,,08:15,Bangkok,BKK,Pattaya Airways,VV953,0,25L,Departed,HS-PAV,AT75,0,cargo
2026-02-22,07:55,08:14,Xiamen,XMN,Xiamen Air,MF842,2,25L,Departed,B-6486,B738,1,passenger
2026-02-22,07:50,08:09,Tokyo,NRT,Japan Airlines,JL750,2,25L,Departed,JA833J,B788,0,passenger
2026-02-22,07:20,08:07,Hanoi,HAN,VietJet Air,VJ148,1,25L,Departed,LY-NVG,A320,1,passenger
2026-02-22,07:40,08:05,Haiphong,HPH,Vietnam Airlines,VN1176,3,25L,Departed,VN-A324,A321,0,passenger
2026-02-22,07:40,08:03,Chu Lai,VCL,Vietnam Airlines,VN7466,3,25L,Departed,VN-A505,A21N,1,passenger
2026-02-22,07:05,08:01,Denpasar,DPS,VietJet Air,VJ899,2,25L,Departed,VN-A536,A21N,0,passenger
2026-02-22,06:55,07:59,Chu Lai,VCL,VietJet Air,VJ1370,1,25L,Departed,LY-MLN,A320,0,passenger
2026-02-22,07:35,07:56,Tuy Hoa,TBB,Vietnam Airlines,VN1660,3,25L,Departed,VN-A602,A321,0,passenger
2026-02-22,06:55,07:53,Hue,HUI,VietJet Air,VJ1302,1,25L,Departed,VN-A685,A321,1,passenger
2026-02-22,07:30,07:51,Tokyo,NRT,All Nippon Airways,NH834,2,25L,Departed,JA834A,B788,1,passenger
2026-02-22,07:01,07:48,Hanoi,HAN,Vietnam Airlines,VN240,3,25L,Departed,VN-A898,A359,0,passenger
2026-02-22,07:30,07:46,Hanoi,HAN,Sun PhuQuoc Airways,9G808,3,25L,Departed,VN-A286,A21N,0,passenger
2026-02-22,06:50,07:44,Hanoi,HAN,VietJet Air,VJ1120,1,25L,Departed,VN-A528,A21N,1,passenger
2026-02-22,07:10,07:42,Hanoi,HAN,Bamboo Airways,QH204,3,25L,Departed,PK-BBK,B739,0,passenger
2026-02-22,07:40,07:40,Tuy Hoa,TBB,VietJet Air,VJ1206,1,25L,Departed,VN-A661,A321,0,passenger
2026-02-22,06:40,07:38,Vinh,VII,Vietnam Airlines,VN6420,3,25L,Departed,VN-A359,A321,0,passenger
2026-02-22,07:05,07:35,Dong Hoi,VDH,Vietnam Airlines,VN1404,3,25L,Departed,VN-A508,A21N,1,passenger
2026-02-22,05:50,07:33,Phu Quoc,PQC,VietJet Air,VJ321,1,25L,Departed,VN-A673,A321,0,passenger
2026-02-22,06:35,07:31,Istanbul,IST,Turkish Airlines,TK251,2,25L,Departed,TC-LHB,A359,0,passenger
2026-02-22,05:40,07:29,Hanoi,HAN,VietJet Air,VJ124,1,25L,Departed,VN-A537,A21N,0,passenger
2026-02-22,07:05,07:27,Hanoi,HAN,Vietravel Airlines,VU774,3,25L,Departed,VN-A136,A320,0,passenger
2026-02-22,06:50,07:25,Singapore,SIN,VietJet Air,VJ813,2,25L,Departed,VN-A698,A321,0,passenger
2026-02-22,07:01,07:23,Qui Nhon,UIH,Vietnam Airlines,VN7396,3,25L,Departed,VN-A339,A321,0,passenger
2026-02-22,06:45,07:21,Thanh Hoa,THD,Vietnam Airlines,VN1272,3,25L,Departed,VN-A358,A321,1,passenger
2026-02-22,05:50,07:19,Qui Nhon,UIH,VietJet Air,VJ380,1,25L,Departed,VN-A650,A320,0,passenger
2026-02-22,07:05,07:16,Da Nang,DAD,Vietnam Airlines,VN110,3,25L,Departed,VN-A625,A21N,0,passenger
2026-02-22,07:01,07:14,Nha Trang,CXR,Vietnam Airlines,VN1340,3,25L,Departed,VN-A514,A20N,0,passenger
2026-02-22,,07:12,,,VietJet Air,,,25L,Departed,VN-A523,A21N,0,passenger
2026-02-22,07:01,07:10,Da Lat,DLI,Vietnam Airlines,VN6170,3,25L,Departed,VN-A354,A321,0,passenger
2026-02-22,06:15,07:08,Hanoi,HAN,VietJet Air,VJ126,1,25L,Departed,VN-A526,A21N,1,passenger
2026-02-22,07:05,07:06,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1951,3,25L,Departed,VN-A282,A21N,1,passenger
2026-02-22,06:30,07:04,Da Nang,DAD,VietJet Air,VJ620,1,25L,Departed,VN-A637,A321,1,passenger
2026-02-22,06:15,07:02,Da Lat,DLI,Vietnam Airlines,VN1380,3,25L,Departed,VN-A612,A321,0,passenger
2026-02-22,06:30,07:01,Hanoi,HAN,Sun PhuQuoc Airways,9G806,3,25L,Departed,VN-A280,A321,1,passenger
2026-02-22,06:45,06:57,Hanoi,HAN,Vietnam Airlines,VN7252,3,25L,Departed,VN-A608,A321,1,passenger
2026-02-22,06:53,06:53,Hue,HUI,VietJet Air,VJ1306,1,25L,Departed,VN-A630,A321,0,passenger
2026-02-22,06:51,06:51,Vinh,VII,VietJet Air,VJ212,1,25L,Departed,VN-A543,A21N,0,passenger
2026-02-22,06:30,06:49,Buon Ma Thuot,BMV,VietJet Air,VJ356,1,25L,Departed,VN-A522,A321,1,passenger
2026-02-22,06:40,06:47,Con Dao,VCS,Vietnam Airlines,VN8059,3,25L,Departed,VN-B219,AT75,0,passenger
2026-02-22,05:30,06:45,Dong Hoi,VDH,VietJet Air,VJ260,1,25L,Departed,VN-A641,A321,1,passenger
2026-02-22,06:43,06:43,Thanh Hoa,THD,Vietnam Airlines,VN7278,3,25L,Departed,9H-MLX,A320,0,passenger
2026-02-22,06:35,06:41,Thanh Hoa,THD,Vietnam Airlines,VN7270,3,25L,Departed,9H-MLE,A320,0,passenger
2026-02-22,05:30,06:38,Hue,HUI,VietJet Air,VJ302,1,25L,Departed,VN-A676,A320,1,passenger
2026-02-22,06:25,06:34,Hangzhou,HGH,Xiamen Air,MF8702,2,25L,Departed,B-5846,B738,1,passenger
2026-02-22,06:20,06:32,Con Dao,VCS,Vietnam Airlines,VN1853,3,25L,Departed,VN-B220,AT75,0,passenger
2026-02-22,06:30,06:30,Haiphong,HPH,Vietnam Airlines,VN7170,3,25L,Departed,9H-MLO,A320,0,passenger
2026-02-22,06:20,06:28,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1945,3,25L,Departed,VN-A909,A20N,1,passenger
2026-02-22,06:15,06:25,Da Nang,DAD,Bamboo Airways,QH150,3,25L,Departed,JU-1410,A320,1,passenger
2026-02-22,06:15,06:22,Haiphong,HPH,VietJet Air,VJ270,1,25L,Departed,LY-MLI,A320,0,passenger
2026-02-22,06:20,06:20,Nanjing,NKG,China Eastern Airlines,MU2840,2,25L,Departed,B-32GS,A20N,1,passenger
2026-02-22,06:00,06:17,Hanoi,HAN,Vietnam Airlines,VN206,3,25L,Departed,VN-A869,B789,1,passenger
2026-02-22,05:20,06:14,Hanoi,HAN,VietJet Air,VJ122,1,25L,Departed,VN-A636,A321,0,passenger
2026-02-22,06:05,06:12,Qui Nhon,UIH,Vietnam Airlines,VN1392,3,25L,Departed,VN-A611,A321,0,passenger
2026-02-22,06:00,06:09,Hong Kong,HKG,United Airlines,UA153,2,25L,Departed,N36962,B789,0,passenger
2026-02-22,06:05,06:04,Da Nang,DAD,Vietnam Airlines,VN106,3,25L,Departed,VN-A603,A321,1,passenger
2026-02-22,05:45,05:59,Hanoi,HAN,Bamboo Airways,QH202,3,25L,Departed,VN-A227,A321,0,passenger
2026-02-22,05:45,05:54,Hanoi,HAN,Vietravel Airlines,VU750,3,25L,Departed,VN-A289,A321,0,passenger
2026-02-22,05:52,05:52,Hue,HUI,Vietnam Airlines,VN1366,3,25L,Departed,VN-A356,A321,0,passenger
2026-02-22,05:40,05:49,Con Dao,VCS,Vietnam Airlines,VN8073,3,25L,Departed,VN-B218,AT75,0,passenger
2026-02-22,05:43,05:43,Chu Lai,VCL,Vietnam Airlines,VN7460,3,25L,Departed,VN-A618,A21N,0,passenger
2026-02-22,05:40,05:40,,,Vietnam Airlines,VN1410,,25L,Departed,VN-B223,AT75,0,passenger
2026-02-22,05:37,05:37,Phu Quoc,PQC,Vietnam Airlines,VN1821,3,25L,Departed,VN-A605,A321,0,passenger
2026-02-22,05:15,05:28,Con Dao,VCS,Vietnam Airlines,VN8051,3,25L,Departed,VN-B221,AT75,1,passenger
2026-02-22,05:00,05:25,Haiphong,HPH,Bamboo Airways,QH1540,3,25L,Departed,ER-00005,A320,0,passenger
2026-02-22,05:23,05:23,Hanoi,HAN,Vietnam Airlines,VN7012,3,25L,Departed,VN-A865,B789,0,passenger
2026-02-22,05:00,05:14,Chu Lai,VCL,VietJet Air,VJ1372,1,25L,Departed,VN-A671,A320,0,passenger
2026-02-22,04:55,05:08,Hanoi,HAN,Vietnam Airlines,VN6002,3,25L,Departed,VN-A363,A321,0,passenger
2026-02-22,05:04,05:04,Hanoi,HAN,Vietnam Airlines,VN7210,3,25L,Departed,VN-A326,A321,0,passenger
2026-02-22,05:00,05:01,Beijing,PEK,Air China,CA904,2,25L,Departed,B-1957,B738,0,passenger
2026-02-22,04:50,04:57,Thanh Hoa,THD,VietJet Air,VJ1250,1,25L,Departed,VN-A669,A320,0,passenger
2026-02-22,04:40,04:46,Shanghai,PVG,China Eastern Airlines,MU7258,2,25L,Departed,B-303F,A20N,1,passenger
2026-02-22,04:40,04:44,Hanoi,HAN,Vietnam Airlines,VN9104,3,25L,Departed,VN-A614,A321,0,passenger
2026-02-22,04:32,04:32,Da Nang,DAD,Vietnam Airlines,VN7108,3,25L,Departed,VN-A393,A321,0,passenger
2026-02-22,04:10,04:15,Hanoi,HAN,Bamboo Airways,QH294,3,25L,Departed,VN-A585,A321,0,passenger
2026-02-22,04:08,04:08,Hue,HUI,Vietnam Airlines,VN7060,3,25L,Departed,VN-A395,A321,0,passenger
2026-02-22,04:00,04:02,Kolkata,CCU,IndiGo,6E1642,2,25L,Departed,VT-IQY,A20N,0,passenger
2026-02-22,02:40,03:59,Seoul,ICN,VietJet Air,VJ862,2,25L,Departed,VN-A674,A21N,1,passenger
2026-02-22,01:30,03:56,Qingdao,TAO,Shandong Airlines,SC4646,2,25L,Departed,B-1271,B38M,1,passenger
2026-02-22,03:52,03:52,Da Nang,DAD,Vietnam Airlines,VN7142,3,25L,Departed,VN-A323,A321,0,passenger
2026-02-22,03:00,03:49,Changsha,CSX,China Southern Airlines,CZ6062,2,25L,Departed,B-32FY,A20N,1,passenger
2026-02-22,03:46,03:46,Chu Lai,VCL,VietJet Air,VJ1368,1,25L,Departed,VN-A650,A320,0,passenger
2026-02-22,03:37,03:37,Haiphong,HPH,Vietnam Airlines,VN7188,3,25L,Departed,VN-A335,A321,0,passenger
2026-02-22,03:30,03:30,Hanoi,HAN,VietJet Air,VJ1124,1,25L,Departed,VN-A649,A321,0,passenger
2026-02-22,03:00,03:27,Hanoi,HAN,Sun PhuQuoc Airways,9G8902,3,25L,Departed,VN-A284,A21N,1,passenger
2026-02-22,02:50,03:24,Shenzhen,SZX,Shenzhen Airlines,ZH118,2,25L,Departed,B-1939,B738,1,passenger
2026-02-22,02:55,03:21,Hanoi,HAN,Bamboo Airways,QH292,3,25L,Departed,VN-A596,A20N,0,passenger
2026-02-22,03:10,03:16,Kunming,KMG,China Eastern Airlines,MU7606,2,25L,Departed,B-1792,B738,1,passenger
2026-02-22,02:20,03:13,Da Nang,DAD,Bamboo Airways,QH194,3,25L,Departed,PK-BBK,B739,0,passenger
2026-02-22,02:10,03:08,Shanghai,PVG,China Eastern Airlines,MU282,2,25L,Departed,B-5931,A332,0,passenger
2026-02-22,02:40,03:05,Wuhan,WUH,China Southern Airlines,CZ8318,2,25L,Departed,B-1916,B738,0,passenger
2026-02-22,02:58,02:58,Hue,HUI,Vietnam Airlines,VN7062,3,25L,Departed,VN-A612,A321,0,passenger
2026-02-22,01:00,02:54,Taipei,TPE,VietJet Air,VJ840,2,25L,Departed,VN-A544,A321,0,passenger
2026-02-22,02:52,02:52,Da Nang,DAD,Vietnam Airlines,VN7110,3,25L,Departed,VN-A358,A321,0,passenger
2026-02-22,02:35,02:48,Shanghai,PVG,China Eastern Airlines,MU7286,2,25L,Departed,B-32KF,A21N,1,passenger
2026-02-22,02:45,02:45,Hue,HUI,Vietnam Airlines,VN7376,3,25L,Departed,VN-A625,A21N,0,passenger
2026-02-22,02:25,02:42,Guangzhou,CAN,China Southern Airlines,CZ6090,2,25L,Departed,B-30A8,A20N,0,passenger
2026-02-22,02:00,02:39,Hangzhou,HGH,China Eastern Airlines,MU870,2,25L,Departed,B-308X,A20N,0,passenger
2026-02-22,02:35,02:35,Hanoi,HAN,VietJet Air,VJ1164,1,25L,Departed,VN-A648,A321,0,passenger
2026-02-22,02:32,02:32,Da Nang,DAD,VietJet Air,VJ1630,1,25L,Departed,VN-A641,A321,0,passenger
2026-02-22,02:25,02:27,Shenzhen,SZX,China Southern Airlines,CZ8474,2,25L,Departed,B-9913,A320,1,passenger
2026-02-22,02:24,02:24,Haiphong,HPH,Vietnam Airlines,VN7182,3,25L,Departed,VN-A325,A321,0,passenger
2026-02-22,01:00,02:22,Hanoi,HAN,VietJet Air,VJ1166,1,25L,Departed,VN-A644,A321,0,passenger
2026-02-22,01:15,02:15,Nagoya,NGO,VietJet Air,VJ856,2,25L,Departed,VN-A546,A21N,0,passenger
2026-02-22,02:12,02:12,Hue,HUI,VietJet Air,VJ1314,1,25L,Departed,VN-A636,A321,0,passenger
2026-02-22,01:55,02:10,Taipei,TPE,EVA Air,BR382,2,25L,Departed,B-16340,A333,1,passenger
2026-02-22,02:06,02:06,Haiphong,HPH,VietJet Air,VJ1276,1,25L,Departed,VN-A673,A321,0,passenger
2026-02-22,01:20,02:04,Osaka,KIX,VietJet Air,VJ828,2,25L,Departed,VN-A552,A21N,0,passenger
2026-02-22,01:58,01:58,Da Nang,DAD,Vietnam Airlines,VN7106,3,25L,Departed,VN-A356,A321,0,passenger
2026-02-22,22:40,01:56,Da Nang,DAD,VietJet Air,VJ644,1,25L,Departed,VN-A685,A321,0,passenger
2026-02-22,00:50,01:53,Fukuoka,FUK,Vietnam Airlines,VN350,2,25L,Departed,VN-A610,A321,0,passenger
2026-02-22,01:51,01:51,Vinh,VII,Vietnam Airlines,VN7282,3,25L,Departed,VN-A332,A321,0,passenger
2026-02-22,00:05,01:49,Busan,PUS,VietJet Air,VJ868,2,25L,Departed,VN-A629,A321,1,passenger
2026-02-22,01:46,01:46,Da Nang,DAD,Vietnam Airlines,VN7104,3,25L,Departed,VN-A611,A321,0,passenger
2026-02-22,00:20,01:43,Tokyo,NRT,Vietnam Airlines,VN306,2,25L,Departed,VN-A878,B78X,0,passenger
2026-02-22,01:41,01:41,Da Nang,DAD,Vietnam Airlines,VN7122,3,25L,Departed,VN-A514,A20N,0,passenger
2026-02-22,01:38,01:38,Buon Ma Thuot,BMV,Vietnam Airlines,VN7430,3,25L,Departed,VN-A614,A321,0,passenger
2026-02-22,00:25,01:36,Hanoi,HAN,Sun PhuQuoc Airways,9G8802,3,25L,Departed,VN-A279,A321,0,passenger
2026-02-22,00:35,01:33,Manila,MNL,Cebu Pacific,5J752,2,25L,Departed,RP-C4112,A321,1,passenger
2026-02-22,00:45,01:31,Beijing,PKX,Vietnam Airlines,VN516,2,25L,Departed,VN-A392,A321,0,passenger
2026-02-22,01:26,01:26,Vinh,VII,Vietnam Airlines,VN7092,3,25L,Departed,VN-A339,A321,0,passenger
2026-02-22,01:23,01:23,Hanoi,HAN,Vietnam Airlines,VN7226,3,25L,Departed,VN-A616,A21N,0,passenger
2026-02-22,00:50,01:18,Busan,PUS,Vietnam Airlines,VN422,2,25L,Departed,VN-A873,B78X,0,passenger
2026-02-22,01:15,01:15,Da Nang,DAD,Vietnam Airlines,VN7102,3,25L,Departed,VN-A326,A321,0,passenger
2026-02-22,00:40,01:13,Chongqing,CKG,Chongqing Airlines,OQ2396,2,25L,Departed,B-307S,A20N,1,passenger
2026-02-22,00:15,01:10,Hanoi,HAN,VietJet Air,VJ1196,1,25L,Departed,VN-A657,A321,0,passenger
2026-02-22,01:07,01:07,Vinh,VII,Vietnam Airlines,VN7284,3,25L,Departed,VN-A324,A321,0,passenger
2026-02-22,01:05,01:05,Da Nang,DAD,VietJet Air,VJ1622,1,25L,Departed,VN-A668,A320,0,passenger
2026-02-22,23:20,01:02,Hanoi,HAN,VietJet Air,VJ182,1,25L,Departed,VN-A639,A321,0,passenger
2026-02-22,00:10,01:00,Hanoi,HAN,Vietravel Airlines,VU702,3,25L,Departed,VN-A129,A321,0,passenger
2026-02-22,21:05,00:57,Hue,HUI,VietJet Air,VJ318,1,25L,Departed,LY-NVE,A320,0,passenger
2026-02-22,00:10,00:54,Seoul,ICN,Asiana Airlines,OZ736,2,25L,Departed,HL8371,A21N,0,passenger
2026-02-22,00:20,00:51,Nagoya,NGO,Vietnam Airlines,VN342,2,25L,Departed,VN-A888,A359,0,passenger
2026-02-22,00:49,00:49,Buon Ma Thuot,BMV,Vietnam Airlines,VN7418,3,25L,Departed,VN-A602,A321,0,passenger
2026-02-22,23:50,00:46,Frankfurt,FRA,Vietnam Airlines,VN31,2,25L,Departed,VN-A867,B789,0,passenger
2026-02-22,23:40,00:43,Munich,MUC,Vietnam Airlines,VN33,2,25L,Departed,VN-A871,B789,0,passenger
2026-02-22,00:05,00:40,Osaka,KIX,Vietnam Airlines,VN320,2,25L,Departed,VN-A886,A359,1,passenger
2026-02-22,00:25,00:38,Shanghai,PVG,Juneyao Air,HO1328,2,25L,Departed,B-8236,A320,0,passenger
2026-02-22,23:50,00:34,Seoul,ICN,Korean Air,KE476,2,25L,Departed,HL8274,B77W,0,passenger
2026-02-22,23:50,00:31,Seoul,ICN,Vietnam Airlines,VN408,2,25L,Departed,VN-A872,B78X,0,passenger
2026-02-22,23:55,00:28,Tokyo,NRT,VietJet Air,VJ822,2,25L,Departed,VN-A646,A21N,1,passenger
2026-02-22,23:55,00:26,Da Nang,DAD,Bamboo Airways,QH190,3,25L,Departed,VN-A227,A321,0,passenger
2026-02-22,00:16,00:16,Qui Nhon,UIH,VietJet Air,VJ1382,1,25L,Departed,VN-A671,A320,0,passenger
2026-02-22,23:45,00:14,Tokyo,HND,Japan Airlines,JL70,2,25L,Departed,JA829J,B788,0,passenger
2026-02-22,00:11,00:11,Thanh Hoa,THD,Vietnam Airlines,VN7090,3,25L,Departed,9H-MLX,A320,0,passenger
2026-02-22,23:55,00:09,Dubai,DXB,Emirates,EK393,2,25L,Departed,A6-END,B77W,1,passenger
2026-02-22,00:07,00:07,Vinh,VII,Vietnam Airlines,VN7268,3,25L,Departed,VN-A605,A321,0,passenger
2026-02-22,00:04,00:04,Haiphong,HPH,VietJet Air,VJ284,1,25L,Departed,VN-A662,A320,0,passenger
2026-02-22,22:45,00:01,Hanoi,HAN,VietJet Air,VJ178,1,25L,Departed,VN-A670,A321,1,passenger
2026-02-23,22:45,23:58,Copenhagen,CPH,Vietnam Airlines,VN39,2,25L,Departed,VN-A869,B789,0,passenger
2026-02-23,21:05,23:56,Hue,HUI,VietJet Air,VJ314,1,25L,Departed,LY-NVG,A320,0,passenger
2026-02-23,23:25,23:54,Paris,CDG,Vietnam Airlines,VN11,2,25L,Departed,VN-A890,A359,0,passenger
2026-02-23,23:25,23:49,Manila,MNL,Vietnam Airlines,VN648,2,25L,Departed,VN-A326,A321,0,passenger
2026-02-23,23:47,23:47,Da Nang,DAD,Vietnam Airlines,VN7120,3,25L,Departed,VN-A617,A21N,0,passenger
2026-02-23,23:05,23:45,Manila,MNL,VietJet Air,VJ858,2,25L,Departed,VN-A544,A321,1,passenger
2026-02-23,23:00,23:42,Hue,HUI,VietJet Air,VJ1304,1,25L,Departed,VN-A693,A21N,0,passenger
2026-02-23,23:05,23:40,Tokyo,HND,All Nippon Airways,NH892,2,25L,Departed,JA900A,B78X,1,passenger
2026-02-23,23:20,23:28,Chongqing,CKG,Air China,CA408,2,25L,Departed,B-1527,B738,0,passenger
2026-02-23,22:30,23:21,Hanoi,HAN,Sun PhuQuoc Airways,9G886,3,25L,Departed,VN-A280,A321,0,passenger
2026-02-23,22:00,23:19,Hanoi,HAN,Vietnam Airlines,VN224,3,25L,Departed,VN-A332,A321,0,passenger
2026-02-23,21:00,23:17,Hanoi,HAN,VietJet Air,VJ156,1,25L,Departed,VN-A657,A321,0,passenger
2026-02-23,23:00,23:15,Hanoi,HAN,Sun PhuQuoc Airways,9G8894,3,25L,Departed,VN-A282,A21N,0,passenger
2026-02-23,23:00,23:13,Hanoi,HAN,Vietnam Airlines,VN270,3,25L,Departed,VN-A398,A321,1,passenger
2026-02-23,20:55,23:10,Haiphong,HPH,VietJet Air,VJ284,1,25L,Departed,VN-A650,A320,0,passenger
2026-02-23,23:08,23:08,Haiphong,HPH,Vietnam Airlines,VN7180,3,25L,Departed,9H-MLE,A320,0,passenger
2026-02-23,20:00,23:03,Haiphong,HPH,VietJet Air,VJ282,1,25L,Departed,LY-NVE,A320,0,passenger
2026-02-23,21:45,22:56,Guangzhou,CAN,VietJet Air,VJ3908,2,25L,Departed,VN-A537,A21N,0,passenger
2026-02-23,22:54,22:54,,,Vietnam Airlines,VN7416,,25L,Departed,VN-A324,A321,0,passenger
2026-02-23,21:35,22:49,Bangkok,DMK,AirAsia,FD659,2,25R,Departed,HS-ABR,A320,1,passenger
2026-02-23,21:05,22:46,Da Nang,DAD,VietJet Air,VJ1622,1,25L,Departed,VN-A662,A320,0,passenger
2026-02-23,21:05,22:44,Vinh,VII,Vietravel Airlines,VU552,3,25L,Departed,VN-A289,A321,0,passenger
2026-02-23,22:15,22:43,Seoul,ICN,VietJet Air,VJ864,2,25L,Departed,VN-A669,A320,0,passenger
2026-02-23,22:40,22:40,,,VASCO,0V7438,,25L,Departed,VN-B218,AT75,0,passenger
2026-02-23,20:15,22:38,Hue,HUI,VietJet Air,VJ312,1,25L,Departed,LY-MLI,A320,0,passenger
2026-02-23,22:35,22:35,Nha Trang,CXR,Vietnam Airlines,VN9468,3,25L,Departed,VN-A356,A321,0,passenger
2026-02-23,22:15,22:33,Istanbul,IST,Turkish Airlines,TK163,2,25L,Departed,TC-LLM,B789,1,passenger
2026-02-23,,22:28,Hong Kong,HKG,DHL Air,LD562,0,25L,Departed,B-LDW,A333,0,cargo
2026-02-23,22:15,22:24,Vinh,VII,Bamboo Airways,QH1156,3,25L,Departed,VN-A585,A321,0,passenger
2026-02-23,21:40,22:21,Thanh Hoa,THD,Bamboo Airways,QH1176,3,25L,Departed,VN-A596,A20N,0,passenger
2026-02-23,20:55,22:17,Da Nang,DAD,Vietnam Airlines,VN148,3,25L,Departed,VN-A606,A321,0,passenger
2026-02-23,22:14,22:14,Vinh,VII,Vietnam Airlines,VN7082,3,25L,Departed,VN-A602,A321,0,passenger
2026-02-23,21:10,22:12,Hanoi,HAN,Bamboo Airways,QH280,3,25L,Departed,VN-A597,A321,0,passenger
2026-02-23,21:25,22:10,Da Nang,DAD,VietJet Air,VJ640,1,25L,Departed,VN-A524,A21N,0,passenger
2026-02-23,22:07,22:07,Hanoi,HAN,VietJet Air,VJ190,1,25L,Departed,VN-A522,A321,0,passenger
2026-02-23,21:45,22:05,Cebu,CEB,Cebu Pacific,5J5781,2,25L,Departed,RP-C4108,A320,0,passenger
2026-02-23,21:30,22:03,Da Nang,DAD,Vietnam Airlines,VN6528,3,25L,Departed,VN-A354,A321,1,passenger
