Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Tail_Number,Aircraft_Type,Category
2025-12-20,19:15,01:24,Bangkok,BKK,Thai Airways,TG564,2,11L,Landed,HS-TXN,A320,passenger
2025-12-20,19:12,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,11L,Landed,VN-A869,B789,passenger
2025-12-20,18:59,01:25,Buon Ma Thuot,BMV,VietJet Air,VJ1492,1,11L,Landed,VN-A635,A321,passenger
2025-12-20,18:56,01:46,Phu Quoc,PQC,VietJet Air,VJ446,1,11L,Landed,VN-A675,A320,passenger
2025-12-20,18:52,01:00,Da Nang,DAD,Vietnam Airlines,VN174,1,11L,Landed,VN-A508,A21N,passenger
2025-12-20,18:50,01:43,Changsha,CSX,China Southern Airlines,CZ8359,2,11L,Landed,B-325D,A20N,passenger
2025-12-20,18:46,01:43,Hong Kong,HKG,Hong Kong Airlines,HX528,2,11L,Landed,B-LPN,A320,passenger
2025-12-20,18:41,03:38,Delhi,DEL,SF Airlines,O3168,0,11L,Landed,B-208R,B763,cargo
2025-12-20,18:35,01:36,Shenzhen,SZX,Shenzhen Airlines,ZH105,2,11L,Landed,B-1476,B738,passenger
2025-12-20,18:33,01:48,Ho Chi Minh City,SGN,VietJet Air,VJ146,1,11L,Landed,VN-A544,A321,passenger
2025-12-20,18:30,01:44,Hong Kong,HKG,Cathay Pacific,CX743,2,11L,Landed,B-HLP,A333,passenger
2025-12-20,18:25,01:46,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1216,1,11L,Landed,VN-A281,A21N,passenger
2025-12-20,18:22,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,11L,Landed,VN-A871,B789,passenger
2025-12-20,18:20,01:35,Phnom Penh,KTI,Air Cambodia,K6850,2,11L,Landed,XU-353,A320,passenger
2025-12-20,18:17,01:38,Guangzhou,CAN,China Southern Airlines,CZ8177,2,11L,Landed,B-1616,A321,passenger
2025-12-20,18:14,01:02,Luang Prabang,LPQ,Lao Airlines,QV313,2,11L,Landed,RDPL-34225,AT76,passenger
2025-12-20,18:11,01:37,Nha Trang,CXR,Vietnam Airlines,VN1558,1,11L,Landed,VN-A619,A21N,passenger
2025-12-20,18:08,03:52,Jakarta,CGK,VietJet Air,VJ928,2,11L,Landed,VN-A699,A320,passenger
2025-12-20,18:05,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,11L,Landed,VN-A606,A321,passenger
2025-12-20,18:03,02:37,Kaohsiung,KHH,VietJet Air,VJ947,2,11L,Landed,VN-A670,A321,passenger
2025-12-20,17:59,01:32,Bangkok,BKK,Vietnam Airlines,VN614,2,11L,Landed,VN-A512,A21N,passenger
2025-12-20,17:57,00:54,Luang Prabang,LPQ,AirAsia,FD1038,2,11L,Landed,HS-CBD,A320,passenger
2025-12-20,17:54,03:11,Shanghai,PVG,Vietnam Airlines,VN533,2,11L,Landed,VN-A614,A321,passenger
2025-12-20,17:49,01:54,Guangzhou,CAN,Vietnam Airlines,VN507,2,11L,Landed,VN-A338,A321,passenger
2025-12-20,17:46,01:52,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ854,1,11L,Landed,VN-A279,A321,passenger
2025-12-20,17:44,03:32,Shanghai,PVG,China Eastern Airlines,MU6013,2,11L,Landed,B-32L9,A21N,passenger
2025-12-20,17:40,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,11L,Landed,VN-A878,B78X,passenger
2025-12-20,17:38,01:07,Da Nang,DAD,VietJet Air,VJ514,1,N/A,Landed,VN-A644,A321,passenger
2025-12-20,17:35,01:50,Phu Quoc,PQC,N/A,VN6400,1,11L,Landed,VN-A363,A321,passenger
2025-12-20,17:32,01:49,Ho Chi Minh City,SGN,N/A,VJ194,1,11L,Landed,,N/A,unknown
2025-12-20,17:30,03:06,Taipei,TPE,STARLUX,JX717,2,11L,Landed,B-58207,A21N,passenger
2025-12-20,17:26,03:06,Singapore,SIN,Singapore Airlines,SQ194,2,11L,Landed,9V-MBM,B38M,passenger
2025-12-20,17:24,04:32,Denpasar,DPS,VietJet Air,VJ900,2,11L,Landed,VN-A547,A21N,passenger
2025-12-20,17:21,01:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,11L,Landed,VN-A505,A21N,passenger
2025-12-20,17:15,02:50,Singapore,SIN,VietJet Air,VJ916,2,11L,Landed,VN-A647,A321,passenger
2025-12-20,17:12,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ134,1,11L,Landed,VN-A630,A321,passenger
2025-12-20,17:09,02:15,Kolkata,CCU,IndiGo,6E1631,2,11L,Landed,VT-IAQ,A320,passenger
2025-12-20,17:05,02:54,Taipei,TPE,EVA Air,BR385,2,11L,Landed,B-16212,A321,passenger
2025-12-20,17:03,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,N/A,Landed,VN-A872,B78X,passenger
2025-12-20,16:58,02:40,Singapore,SIN,China Cargo Airlines,CK288,0,29R,Landed,B-227K,B77L,cargo
2025-12-20,16:55,00:33,Dien Bien Phu,DIN,Vietnam Airlines,VN1805,1,11L,Landed,VN-A603,A321,passenger
2025-12-20,16:52,04:21,Busan,PUS,VietJet Air,VJ957,2,11L,Landed,VN-A655,A320,passenger
2025-12-20,16:47,01:22,Bangkok,BKK,VietJet Air,VJ902,2,11L,Landed,VN-A697,A21N,passenger
2025-12-20,16:43,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ198,1,11L,Landed,VN-A637,A321,passenger
2025-12-20,16:32,03:18,Shanghai,PVG,Air China,CA755,2,11L,Landed,B-6791,A321,passenger
2025-12-20,16:29,02:59,Taipei,TPE,China Airlines,CI793,2,11L,Landed,B-18102,A21N,passenger
2025-12-20,16:26,01:53,Can Tho,VCA,Vietnam Airlines,VN1202,1,11L,Landed,VN-A625,A21N,passenger
2025-12-20,16:23,01:35,Da Lat,DLI,Vietnam Airlines,VN1574,1,11L,Landed,VN-A513,A20N,passenger
2025-12-20,16:20,01:03,Da Nang,DAD,Vietnam Airlines,VN172,1,N/A,Landed,VN-A602,A321,passenger
2025-12-20,16:18,01:36,Da Lat,DLI,VietJet Air,VJ408,1,29R,Landed,VN-A689,A320,passenger
2025-12-20,16:16,01:47,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,11L,Landed,VN-A129,A321,passenger
2025-12-20,16:12,01:32,Tuy Hoa,TBB,Vietnam Airlines,VN1650,1,11L,Landed,VN-A393,A321,passenger
2025-12-20,16:11,00:51,Vientiane,VTE,Lao Airlines,QV311,2,11L,Landed,RDPL-34199,A320,passenger
2025-12-20,16:04,01:45,Ho Chi Minh City,SGN,Avion Express,VU778,1,11L,Landed,9H-MLW,A320,passenger
2025-12-20,16:02,01:48,Can Tho,VCA,VietJet Air,VJ462,1,11L,Landed,VN-A578,A21N,passenger
2025-12-20,15:58,01:55,Con Dao,VCS,VietJet Air,VJ108,1,11L,Landed,B-652G,AJ27,passenger
2025-12-20,15:53,04:43,Hiroshima,HIJ,VietJet Air,VJ953,2,11L,Landed,VN-A662,A320,passenger
2025-12-20,15:43,01:39,Hong Kong,HKG,Vietnam Airlines,VN593,2,11L,Landed,VN-A339,A321,passenger
2025-12-20,15:39,02:36,Singapore,SIN,Vietnam Airlines,VN660,2,11L,Landed,VN-A867,B789,passenger
2025-12-20,15:30,01:07,Da Nang,DAD,Vietnam Airlines,VN170,1,11L,Landed,VN-A396,A321,passenger
2025-12-20,15:26,01:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,11L,Landed,VN-A356,A321,passenger
2025-12-20,15:23,08:29,Istanbul,IST,Turkish Airlines,TK164,2,11L,Landed,TC-LGN,A359,passenger
2025-12-20,15:19,01:35,Nha Trang,CXR,VietJet Air,VJ770,1,11L,Landed,VN-A549,A21N,passenger
2025-12-20,15:16,,Da Lat,DLI,Bamboo Airways,QH1422,1,11L,Landed,VN-A227,A321,passenger
2025-12-20,15:13,06:18,Khabarovsk,KHV,VietJet Air,VJ7707,2,11L,Landed,VN-A550,A21N,passenger
2025-12-20,15:09,01:46,Nha Trang,CXR,VietJet Air,VJ774,1,11L,Landed,VN-A643,A321,passenger
2025-12-20,15:06,01:10,Chiang Mai,CNX,AirAsia,FD870,2,11L,Landed,HS-ABS,A320,passenger
2025-12-20,15:03,02:51,Taipei,TPE,VietJet Air,VJ941,2,11L,Landed,VN-A674,A21N,passenger
2025-12-20,15:00,01:20,Qui Nhon,UIH,Vietnam Airlines,VN1622,1,11L,Landed,VN-A326,A321,passenger
2025-12-20,14:57,01:29,Shenzhen,SZX,China Southern Airlines,CZ8469,2,11L,Landed,B-6355,A321,passenger
2025-12-20,14:54,01:32,Da Lat,DLI,VietJet Air,VJ404,1,11L,Landed,VN-A661,A321,passenger
2025-12-20,14:50,01:39,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH240,1,11L,Landed,PK-BBK,B739,passenger
2025-12-20,14:42,01:37,Nha Trang,CXR,Vietnam Airlines,VN1552,1,N/A,Landed,VN-A323,A321,passenger
2025-12-20,14:38,01:38,Bangkok,BKK,Vietnam Airlines,VN610,2,11L,Landed,VN-A508,A21N,passenger
2025-12-20,14:35,01:49,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1208,1,11L,Landed,VN-A280,A321,passenger
2025-12-20,14:32,01:03,Kunming,KMG,China Eastern Airlines,MU9605,2,11L,Landed,B-6148,B738,passenger
2025-12-20,14:29,02:45,Kuala Lumpur,KUL,VietJet Air,VJ906,2,11L,Landed,VN-A640,A321,passenger
2025-12-20,14:26,02:22,Xiamen,XMN,Xiamen Air,MF869,2,11L,Landed,B-6490,B738,passenger
2025-12-20,14:23,01:38,Guangzhou,CAN,China Southern Airlines,CZ8315,2,N/A,Landed,B-9930,A320,passenger
2025-12-20,14:20,02:38,Kuala Lumpur,KUL,AirAsia,AK512,2,N/A,Landed,9M-AGF,A20N,passenger
2025-12-20,14:17,00:58,Da Nang,DAD,VietJet Air,VJ508,1,11L,Landed,VN-A635,A321,passenger
2025-12-20,14:13,04:43,Seoul,ICN,VietJet Air,VJ961,2,11L,Landed,VN-A580,A21N,passenger
2025-12-20,14:10,01:57,Con Dao,VCS,VietJet Air,VJ106,1,11L,Landed,B-656E,AJ27,passenger
2025-12-20,14:07,01:43,Chongqing,CKG,West Air,PN6423,2,29R,Landed,B-8642,A320,passenger
2025-12-20,14:04,06:01,Doha,DOH,Turkish Airlines,TK6360,0,11L,Landed,TC-LJR,B77L,cargo
2025-12-20,14:01,01:27,Qui Nhon,UIH,Bamboo Airways,QH1214,1,11L,Landed,ER-00005,A320,passenger
2025-12-20,13:58,02:59,Wuhu,WHA,N/A,JG2851,0,11L,Landed,B-226S,B738,cargo
2025-12-20,13:55,01:10,Da Nang,DAD,Vietnam Airlines,VN166,1,11L,Landed,VN-A603,A321,passenger
2025-12-20,13:53,05:57,Tokyo,NRT,VietJet Air,VJ933,2,11L,Landed,VN-A816,A333,passenger
2025-12-20,13:50,03:25,Shanghai,PVG,China Eastern Airlines,MU6011,2,11L,Landed,B-8652,A321,passenger
2025-12-20,13:47,05:34,Dubai,DXB,Emirates,EK394,2,11L,Landed,A6-ENY,B77W,passenger
2025-12-20,13:44,01:38,Nha Trang,CXR,VietJet Air,VJ772,1,29R,Landed,VN-A815,A333,passenger
2025-12-20,13:42,01:45,Shenzhen,SZX,Shenzhen Airlines,ZH103,2,11L,Landed,B-6286,A320,passenger
2025-12-20,13:38,01:01,N/A,,N/A,N/A,2,11L,Landed,VN-B469,C208,passenger
2025-12-20,13:35,02:56,Kuala Lumpur,KUL,Batik Air,OD571,2,11L,Landed,9M-LRD,B38M,passenger
2025-12-20,13:32,02:36,Kaohsiung,KHH,Vietnam Airlines,VN583,2,29R,Landed,VN-A335,A321,passenger
2025-12-20,13:29,05:36,Tokyo,NRT,Vietnam Airlines,VN311,2,11L,Landed,VN-A877,B78X,passenger
2025-12-20,13:25,01:16,N/A,,Hai Au Aviation,N/A,2,11L,Landed,VN-B466,C208,passenger
2025-12-20,13:21,01:07,Hue,HUI,VietJet Air,VJ566,1,N/A,Landed,VN-A644,A321,passenger
2025-12-20,13:18,04:33,Seoul,ICN,Vietnam Airlines,VN417,2,11L,Landed,VN-A873,B78X,passenger
2025-12-20,13:15,01:51,Ho Chi Minh City,SGN,VietJet Air,VJ132,1,11L,Landed,VN-A632,A321,passenger
2025-12-20,13:12,01:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,11L,Landed,VN-A870,B789,passenger
2025-12-20,13:09,04:31,Busan,PUS,Vietnam Airlines,VN429,2,11L,Landed,VN-A869,B789,passenger
2025-12-20,13:07,04:50,Osaka,KIX,Vietnam Airlines,VN335,2,11L,Landed,VN-A864,B789,passenger
2025-12-20,13:04,04:35,Fukuoka,FUK,VietJet Air,VJ959,2,11L,Landed,VN-A537,A21N,passenger
2025-12-20,13:00,05:15,Osaka,KIX,VietJet Air,VJ939,2,11L,Landed,VN-A525,A21N,passenger
2025-12-20,12:57,01:51,Phu Quoc,PQC,VietJet Air,VJ440,1,N/A,Landed,VN-A675,A320,passenger
2025-12-20,12:55,05:18,Nagoya,NGO,VietJet Air,VJ921,2,11L,Landed,VN-A528,A21N,passenger
2025-12-20,12:51,03:01,Manila,MNL,Philippine Airlines,PR593,2,11L,Landed,RP-C9901,A321,passenger
2025-12-20,12:48,01:50,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,11L,Landed,JU-1410,A320,passenger
2025-12-20,12:46,01:47,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1202,1,29R,Landed,VN-A281,A21N,passenger
2025-12-20,12:43,05:09,Nagoya,NGO,Vietnam Airlines,VN349,2,11L,Landed,VN-A398,A321,passenger
2025-12-20,12:40,03:46,Delhi,DEL,IndiGo,6E1633,2,11L,Landed,VT-IJZ,A20N,passenger
2025-12-20,12:37,04:19,Fukuoka,FUK,Vietnam Airlines,VN357,2,11L,Landed,VN-A619,A21N,passenger
2025-12-20,12:34,01:57,Guangzhou,CAN,Shenzhen Airlines,ZH121,2,11L,Landed,B-1516,B738,passenger
2025-12-20,12:31,03:01,Kuala Lumpur,KUL,Malaysia Airlines,MH752,2,29R,Landed,9M-MXX,B738,passenger
2025-12-20,12:28,04:42,Seoul,ICN,Asiana Airlines,OZ729,2,11L,Landed,HL7771,A359,passenger
2025-12-20,12:24,05:48,Doha,DOH,Qatar Airways,QR976,2,11L,Landed,A7-BHR,B789,passenger
2025-12-20,12:22,03:17,Shanghai,PVG,Air China,CA703,2,11L,Landed,B-6825,A321,passenger
2025-12-20,12:18,01:40,Phu Quoc,PQC,Vietnam Airlines,VN1236,1,N/A,Landed,VN-A338,A321,passenger
2025-12-20,12:14,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ128,1,11L,Landed,VN-A544,A321,passenger
2025-12-20,12:10,01:34,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,11L,Landed,VN-A871,B789,passenger
2025-12-20,12:07,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN7228,1,11L,Landed,VN-A325,A321,passenger
2025-12-20,12:03,01:27,Bangkok,DMK,AirAsia,FD640,2,11L,Landed,HS-BBP,A320,passenger
2025-12-20,11:59,02:43,Taipei,TPE,EVA Air,BR397,2,11L,Landed,B-16725,B77W,passenger
2025-12-20,11:49,03:43,Beijing,PEK,Air China,CA741,2,11L,Landed,B-32CD,A21N,passenger
2025-12-20,11:39,01:46,Can Tho,VCA,Vietnam Airlines,VN1200,1,11L,Landed,VN-A602,A321,passenger
2025-12-20,11:35,01:23,Qui Nhon,UIH,VietJet Air,VJ430,1,11L,Landed,VN-A689,A320,passenger
2025-12-20,11:32,00:51,Dong Hoi,VDH,Vietnam Airlines,VN1590,1,11L,Landed,VN-A393,A321,passenger
2025-12-20,11:29,01:02,Da Nang,DAD,N/A,VN6080,1,11L,Landed,VN-A363,A321,passenger
2025-12-20,11:26,01:45,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ822,1,11L,Landed,VN-A279,A321,passenger
2025-12-20,11:23,01:38,Da Lat,DLI,Vietnam Airlines,VN1572,1,11L,Landed,VN-A513,A20N,passenger
2025-12-20,11:20,01:47,Phu Quoc,PQC,VietJet Air,VJ442,1,11L,Landed,VN-A697,A21N,passenger
2025-12-20,11:17,01:22,Pleiku,PXU,Vietnam Airlines,VN1614,1,11L,Landed,VN-A514,A20N,passenger
2025-12-20,11:14,02:52,Taipei,TPE,China Airlines,CI791,2,11L,Landed,B-18317,A333,passenger
2025-12-20,11:11,01:26,Buon Ma Thuot,BMV,Vietnam Airlines,VN1602,1,11L,Landed,VN-A608,A321,passenger
2025-12-20,11:08,01:00,Da Nang,DAD,Vietnam Airlines,VN164,1,11L,Landed,VN-A396,A321,passenger
2025-12-20,11:04,02:46,Singapore,SIN,Singapore Airlines,SQ192,2,11L,Landed,9V-SHS,A359,passenger
2025-12-20,10:43,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ136,1,11L,Landed,VN-A637,A321,passenger
2025-12-20,10:39,04:18,Seoul,ICN,Korean Air,KE441,2,11L,Landed,HL8559,A21N,passenger
2025-12-20,10:36,04:17,Busan,PUS,VietJet Air,VJ981,2,11L,Landed,VN-A670,A321,passenger
2025-12-20,10:32,01:06,Chu Lai,VCL,Vietnam Airlines,VN1640,1,11L,Landed,VN-A326,A321,passenger
2025-12-20,10:19,01:51,Can Tho,VCA,VietJet Air,VJ460,1,11L,Landed,VN-A578,A21N,passenger
2025-12-20,10:15,01:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,11L,Landed,VN-A332,A321,passenger
2025-12-20,10:13,01:41,Guangzhou,CAN,China Southern Airlines,CZ3049,2,11L,Landed,B-30CD,A20N,passenger
2025-12-20,10:09,02:30,Kaohsiung,KHH,Vietnam Airlines,VN587,2,11L,Landed,VN-A625,A21N,passenger
2025-12-20,10:05,02:47,Taipei,TPE,Vietnam Airlines,VN579,2,11L,Landed,VN-A357,A321,passenger
2025-12-20,10:02,01:36,Da Lat,DLI,VietJet Air,VJ402,1,11L,Landed,VN-A661,A321,passenger
2025-12-20,09:58,01:38,Hong Kong,HKG,Cathay Pacific,CX741,2,11L,Landed,B-HNW,B773,passenger
2025-12-20,09:55,01:24,Buon Ma Thuot,BMV,VietJet Air,VJ492,1,11L,Landed,VN-A635,A321,passenger
2025-12-20,09:50,00:58,Da Nang,DAD,Vietravel Airlines,VU638,1,11L,Landed,VN-A129,A321,passenger
2025-12-20,09:45,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN234,1,11L,Landed,VN-A512,A21N,passenger
2025-12-20,09:40,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ148,1,11L,Landed,VN-A522,A321,passenger
2025-12-20,09:36,00:40,Vinh,VII,Vietnam Airlines,VN1716,1,11L,Landed,VN-A603,A321,passenger
2025-12-20,09:33,01:31,Bangkok,BKK,Thai Airways,TG560,2,11L,Landed,HS-TXQ,A320,passenger
2025-12-20,09:30,01:20,Pleiku,PXU,VietJet Air,VJ422,1,11L,Landed,VN-A644,A321,passenger
2025-12-20,09:27,01:35,Phnom Penh,KTI,Air Cambodia,K6854,2,29R,Landed,XU-356,A320,passenger
2025-12-20,09:24,01:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN226,1,11L,Landed,VN-A323,A321,passenger
2025-12-20,09:22,01:03,Da Nang,DAD,VietJet Air,VJ504,1,11L,Landed,VN-A643,A321,passenger
2025-12-20,09:17,01:46,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,11L,Landed,ER-00005,A320,passenger
2025-12-20,09:15,01:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,11L,Landed,VN-A601,A321,passenger
2025-12-20,09:13,04:28,Seoul,ICN,VietJet Air,VJ963,2,11L,Landed,VN-A548,A21N,passenger
2025-12-20,09:09,01:44,Ho Chi Minh City,SGN,Vietravel Airlines,VU774,1,29R,Landed,VN-A136,A320,passenger
2025-12-20,09:05,00:57,Hue,HUI,Vietnam Airlines,VN1540,1,11L,Landed,VN-A614,A321,passenger
2025-12-20,09:01,00:56,Da Nang,DAD,Vietnam Airlines,VN158,1,11L,Landed,VN-A339,A321,passenger
2025-12-20,08:50,01:28,Bangkok,DMK,AirAsia,FD642,2,11L,Landed,HS-BBF,A320,passenger
2025-12-20,08:47,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ124,1,11L,Landed,VN-A817,A333,passenger
2025-12-20,08:43,01:43,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH202,1,11L,Landed,PK-BBK,B739,passenger
2025-12-20,08:38,01:46,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ806,1,11L,Landed,VN-A280,A321,passenger
2025-12-20,08:36,01:45,Hong Kong,HKG,HK express,UO540,2,11L,Landed,B-KKH,A21N,passenger
2025-12-20,08:32,01:30,Bangkok,BKK,K-Mile Air,8K525,0,11L,Landed,HS-KMD,B738,cargo
2025-12-20,08:30,01:34,Shenzhen,SZX,Shenzhen Airlines,ZH101,2,11L,Landed,B-6690,A320,passenger
2025-12-20,08:27,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ126,1,11L,Landed,VN-A642,A321,passenger
2025-12-20,08:22,02:48,Singapore,SIN,Scoot,TR300,2,11L,Landed,9V-OFC,B788,passenger
2025-12-20,08:06,02:43,Kuala Lumpur,KUL,AirAsia,AK516,2,11L,Landed,9M-AJA,A320,passenger
2025-12-20,07:58,06:04,Doha,DOH,Qatar Airways,QR8950,0,11L,Landed,A7-BFH,B77L,cargo
2025-12-20,07:54,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,11L,Landed,VN-A329,A321,passenger
2025-12-20,07:47,01:42,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,11L,Landed,VN-A289,A321,passenger
2025-12-20,07:41,01:40,Ho Chi Minh City,SGN,VietJet Air,VJ122,1,11L,Landed,VN-A647,A321,passenger
2025-12-20,07:38,02:41,Kuala Lumpur,KUL,MJets Air,WW220,0,11L,Landed,9M-WWA,B738,cargo
2025-12-20,07:36,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ120,1,11L,Landed,VN-A699,A320,passenger
2025-12-20,07:32,02:48,Manila,MNL,Vietnam Airlines,VN646,2,11L,Landed,VN-A393,A321,passenger
2025-12-20,07:19,03:01,Manila,MNL,Cebu Pacific,5J744,2,11L,Landed,RP-C4114,A321,passenger
2025-12-20,07:12,03:59,Mumbai,BOM,VietJet Air,VJ910,2,11L,Landed,VN-A536,A21N,passenger
2025-12-20,07:08,08:31,Istanbul,IST,Turkish Airlines,TK252,2,11L,Landed,TC-LLS,B789,passenger
2025-12-20,07:04,01:04,Da Nang,DAD,VietJet Air,VJ502,1,11L,Landed,VN-A674,A21N,passenger
2025-12-20,07:02,02:03,Hong Kong,HKG,Hong Kong Air Cargo,RH317,0,11L,Landed,B-LNW,A332,cargo
2025-12-20,06:56,05:08,Harbin,HRB,VietJet Air,VJ7359,2,11L,Landed,VN-A538,A21N,passenger
2025-12-20,06:53,01:38,Ho Chi Minh City,SGN,N/A,VN6002,1,11L,Landed,VN-A363,A321,passenger
2025-12-20,06:51,04:34,Seoul,ICN,Bamboo Airways,QH9451,2,11L,Landed,VN-A227,A321,passenger
2025-12-20,06:37,05:52,Doha,DOH,Qatar Airways,QR982,2,11L,Landed,A7-BHW,B789,passenger
2025-12-20,06:30,08:15,Moscow,SVO,Vietnam Airlines,VN62,2,11L,Landed,VN-A870,B789,passenger
2025-12-20,06:27,10:13,Frankfurt,FRA,Vietnam Airlines,VN36,2,11L,Landed,VN-A867,B789,passenger
2025-12-20,06:12,10:40,Paris,CDG,Vietnam Airlines,VN18,2,11L,Landed,VN-A898,A359,passenger
2025-12-20,06:06,07:32,Amman,AMM,Cargolux,CV7625,0,11L,Landed,LX-VCK,B748,cargo
2025-12-20,06:01,03:59,Jakarta,CGK,Vietnam Airlines,VN634,2,11L,Landed,VN-A326,A321,passenger
2025-12-20,05:50,05:39,Abu Dhabi,AUH,Etihad Airways,EY432,2,11L,Landed,A6-BLU,B789,passenger
2025-12-20,05:39,03:05,Shanghai,PVG,VietJet Air,VJ7239,2,11L,Landed,VN-A689,A320,passenger
2025-12-20,05:24,10:58,London,LHR,Vietnam Airlines,VN56,2,11L,Landed,VN-A871,B789,passenger
2025-12-20,05:17,01:35,Ho Chi Minh City,SGN,DHL Air,3S621,0,11L,Landed,D-AALW,B77L,cargo
2025-12-20,05:02,10:06,Milan,MXP,Vietnam Airlines,VN72,2,11L,Landed,VN-A888,A359,passenger
2025-12-20,04:58,02:59,Manila,MNL,VietJet Air,VJ7816,2,11L,Landed,VN-A640,A321,passenger
2025-12-20,04:54,03:25,Hyderabad,HYD,Vietnam Airlines,VN984,2,11L,Landed,VN-A508,A21N,passenger
2025-12-20,04:51,03:21,Delhi,DEL,Vietnam Airlines,VN980,2,11L,Landed,VN-A886,A359,passenger
2025-12-20,04:33,04:09,Seoul,ICN,Atlas Air,5Y8117,0,11L,Landed,N851GT,B748,cargo
2025-12-20,04:29,06:01,Doha,DOH,Qatar Airways,QR8954,0,11L,Landed,A7-BFZ,B77L,cargo
2025-12-20,04:26,01:44,Guangzhou,CAN,VietJet Air,VJ7527,2,11L,Landed,VN-A643,A321,passenger
2025-12-20,04:01,03:21,Beijing,PKX,VietJet Air,VJ7713,2,11L,Landed,VN-A662,A320,passenger
2025-12-20,03:50,04:10,Seoul,ICN,Air Zeta,KJ387,0,11L,Landed,HL7507,B763,cargo
2025-12-20,03:41,02:08,Kolkata,CCU,IndiGo,6E1637,2,11L,Landed,VT-IQL,A20N,passenger
2025-12-20,03:38,02:22,Xi'an,XIY,VietJet Air,VJ7343,2,11L,Landed,VN-A671,A320,passenger
2025-12-20,03:00,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ178,1,29R,Landed,VN-A655,A320,passenger
2025-12-20,02:35,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ182,1,11L,Landed,VN-A537,A21N,passenger
2025-12-20,02:25,04:14,Seoul,ICN,Korean Air,KE361,0,11L,Landed,HL7602,B744,cargo
2025-12-20,02:22,04:08,Seoul,ICN,Korean Air,KE373,0,11L,Landed,HL7601,B744,cargo
2025-12-20,02:13,04:42,Seoul,ICN,Air Zeta,KJ371,0,11L,Landed,HL8355,B738,cargo
2025-12-20,02:10,02:49,Manila,MNL,Philippine Airlines,PR595,2,11L,Landed,RP-C9906,A321,passenger
2025-12-20,02:00,02:58,Manila,MNL,Cebu Pacific,5J746,2,11L,Landed,RP-C4123,A21N,passenger
2025-12-20,01:44,04:09,Seoul,ICN,Air Zeta,KJ931,0,11L,Landed,HL7423,B744,cargo
2025-12-20,01:33,03:12,Shanghai,PVG,China Eastern Airlines,MU5075,2,11L,Landed,B-205Y,B738,passenger
2025-12-20,01:29,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ156,1,11L,Landed,VN-A644,A321,passenger
2025-12-20,01:25,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN7206,1,11L,Landed,VN-A608,A321,passenger
2025-12-20,01:21,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ190,1,11L,Landed,VN-A697,A21N,passenger
2025-12-20,01:15,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN270,1,11L,Landed,VN-A602,A321,passenger
2025-12-20,01:12,03:08,Shanghai,PVG,Juneyao Air,HO1329,2,11L,Landed,B-6962,A320,passenger
2025-12-20,00:58,02:45,Hangzhou,HGH,Air China,CA707,2,11L,Landed,B-6773,A320,passenger
