Crawl_Date,Scheduled_Time,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Belt,Status,Tail_Number,Aircraft_Type,Category
2026-02-25,12:30,12:45,Seoul,ICN,Jin Air,LJ81,2,35L,1.0,Bags Delivered,HL8012,B738,passenger
2026-02-25,12:40,12:18,Da Lat,DLI,Vietnam Airlines,VN1954,1,35L,4.0,Arrived,VN-A611,A321,passenger
2026-02-25,13:00,14:02,Ho Chi Minh City,SGN,VietJet Air,VJ634,1,35L,5.0,Arrived,VN-A635,A321,passenger
2026-02-25,13:05,12:27,Singapore,SIN,VietJet Air,VJ970,2,35L,4.0,Bags Delivered,VN-A542,A321,passenger
2026-02-25,13:10,13:06,Seoul,ICN,Vietnam Airlines,VN431,2,35L,4.0,Bags Delivered,VN-A505,A21N,passenger
2026-02-25,13:10,13:13,Tokyo,NRT,Vietnam Airlines,VN319,2,35L,1.0,Bags Delivered,VN-A602,A321,passenger
2026-02-25,13:10,13:42,Hanoi,HAN,Vietnam Airlines,VN169,1,35L,4.0,Arrived,VN-A329,A321,passenger
2026-02-25,13:15,13:22,Hanoi,HAN,Bamboo Airways,QH135,1,35L,2.0,Arrived,VN-A597,A321,passenger
2026-02-25,13:15,13:06,Taipei,TPE,Eva Air,BR1383,2,35L,3.0,Bags Delivered,B-16213,A321,passenger
2026-02-25,13:25,13:23,Seoul,ICN,Jeju Air,7C2211,2,35L,2.0,Bags Delivered,HL8301,B738,passenger
2026-02-25,13:25,13:27,Haiphong,HPH,VietJet Air,VJ721,1,35L,1.0,Arrived,VN-A649,A321,passenger
2026-02-25,13:40,13:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN6036,1,35L,2.0,On Time,VN-A359,A321,passenger
2026-02-25,13:40,13:31,Kuala Lumpur,KUL,Malaysia Airlines,MH748,2,35L,2.0,Bags Delivered,9M-MLM,B738,passenger
2026-02-25,14:00,15:03,Hanoi,HAN,Vietnam Airlines,VN7165,1,35L,1.0,Arrived,VN-A353,A321,passenger
2026-02-25,14:15,13:59,Seoul,ICN,Korean Air,KE457,2,35L,3.0,Bags Delivered,HL7553,A333,passenger
2026-02-25,14:25,14:36,Vinh,VII,Vietnam Airlines,VN7053,1,35L,3.0,Arrived,VN-A617,A21N,passenger
2026-02-25,14:25,14:44,Hanoi,HAN,Vietnam Airlines,VN171,1,35L,4.0,Arrived,VN-A610,A321,passenger
2026-02-25,14:30,15:09,Ho Chi Minh City,SGN,VietJet Air,VJ630,1,35L,5.0,Arrived,VN-A546,A21N,passenger
2026-02-25,14:50,15:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN132,1,35L,1.0,Arrived,VN-A326,A321,passenger
2026-02-25,14:55,15:20,Hanoi,HAN,VietJet Air,VJ513,1,35L,1.0,Arrived,VN-A524,A21N,passenger
2026-02-25,15:15,16:12,Kuala Lumpur,KUL,Air Asia,AK640,2,35L,4.0,Bags Delivered,9M-AQF,A320,passenger
2026-02-25,15:20,16:53,Ho Chi Minh City,SGN,VietJet Air,VJ632,1,35L,5.0,Arrived,VN-A667,A321,passenger
2026-02-25,15:35,16:42,Hanoi,HAN,Vietnam Airlines,VN7195,1,35L,4.0,Arrived,VN-A324,A321,passenger
2026-02-25,15:35,15:08,Siem Reap,SAI,Air Cambodia,K6840,2,35L,2.0,Bags Delivered,ER-00011,A320,passenger
2026-02-25,15:40,16:18,Hanoi,HAN,VietJet Air,VJ511,1,35L,5.0,Arrived,VN-A644,A321,passenger
2026-02-25,15:40,15:40,Singapore,SIN,Singapore Airlines,SQ174,2,35L,1.0,Bags Delivered,9V-MBO,B38M,passenger
2026-02-25,15:55,15:51,Hong Kong,HKG,Hong Kong Airlines,HX548,0,35L,2.0,Bags Delivered,B-LPR,A321,general aviation
2026-02-25,16:10,16:18,Kuala Lumpur,KUL,VietJet Air,VJ824,2,35L,3.0,Bags Delivered,VN-A651,A321,passenger
2026-02-25,16:25,16:26,Ho Chi Minh City,SGN,Bamboo Airways,QH158,1,35L,1.0,Arrived,PK-BBK,B739,passenger
2026-02-25,16:25,16:46,Hanoi,HAN,Sun PhuQuoc Airways,9G927,1,35L,2.0,Arrived,VN-A282,A21N,passenger
2026-02-25,16:30,17:12,Can Tho,VCA,VietJet Air,VJ704,1,35L,3.0,Arrived,VN-A684,A321,passenger
2026-02-25,16:30,18:03,Hanoi,HAN,Vietnam Airlines,VN173,1,35L,5.0,Arrived,VN-A501,A21N,passenger
2026-02-25,16:35,17:48,Singapore,SIN,Scoot,TR314,2,35L,2.0,Bags Delivered,9V-NCC,A21N,passenger
2026-02-25,16:35,16:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN134,1,35L,3.0,Arrived,VN-A396,A321,passenger
2026-02-25,16:40,16:28,Macau,MFM,VietJet Air,VJ8891,2,35L,1.0,Bags Delivered,VN-A634,A321,passenger
2026-02-25,16:45,17:10,Ho Chi Minh City,SGN,VietJet Air,VJ638,1,35L,1.0,Arrived,VN-A632,A321,passenger
2026-02-25,16:55,16:56,Can Tho,VCA,Vietnam Airlines,VN1440,1,35L,4.0,Arrived,VN-A611,A321,passenger
2026-02-25,17:30,18:05,Bangkok,BKK,Thai Vietjet,VZ962,2,35L,4.0,Bags Delivered,HS-VZA,B38M,passenger
2026-02-25,17:35,17:41,Hanoi,HAN,Vietnam Airlines,VN179,1,35L,4.0,Arrived,VN-A513,A20N,passenger
2026-02-25,17:35,17:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN136,1,35L,2.0,Arrived,VN-A334,A321,passenger
2026-02-25,17:35,18:40,Kaohsiung,KHH,Tigerair Taiwan,IT585,2,35L,1.0,Bags Delivered,B-50017,A320,passenger
2026-02-25,17:40,18:42,Buon Ma Thuot,BMV,Vietnam Airlines,VN7912,1,35L,1.0,Arrived,VN-A617,A21N,passenger
2026-02-25,17:45,18:41,Hanoi,HAN,VietJet Air,VJ515,1,35L,3.0,Arrived,VN-A685,A321,passenger
2026-02-25,17:45,17:42,Hong Kong,HKG,Hong Kong Express Airways,UO558,2,35L,1.0,Bags Delivered,B-LEI,A321,passenger
2026-02-25,18:05,19:28,Ho Chi Minh City,SGN,Vietnam Airlines,VN140,1,35L,3.0,Arrived,VN-A606,A321,passenger
2026-02-25,18:10,18:32,Hanoi,HAN,Vietravel Airlines,VU639,1,35L,2.0,Arrived,VN-A129,A321,passenger
2026-02-25,18:20,19:05,Bangkok,DMK,Thai Air Asia,FD638,2,35L,3.0,Bags Delivered,HS-BBI,A320,passenger
2026-02-25,18:30,18:52,Hanoi,HAN,Vietnam Airlines,VN187,1,35L,5.0,Arrived,VN-A515,A20N,passenger
2026-02-25,19:00,19:03,Yangon,RGN,Myanmar Airways International,8M454,2,35L,2.0,Bags Delivered,XY-AGV,A319,passenger
2026-02-25,19:35,19:39,Bangkok,BKK,Vietnam Airlines,VN626,2,35L,1.0,Bags Delivered,VN-A505,A21N,passenger
2026-02-25,19:35,20:11,Ho Chi Minh City,SGN,VietJet Air,VJ648,1,35L,4.0,Arrived,VN-A698,A321,passenger
2026-02-25,19:40,19:30,Seoul,ICN,Eastar Jet,ZE597,2,35L,4.0,Bags Delivered,HL8375,B738,passenger
2026-02-25,19:45,19:40,Hong Kong,HKG,Hong Kong Airlines,HX544,0,35L,2.0,Bags Delivered,B-LPD,A320,general aviation
2026-02-25,19:45,20:42,Hanoi,HAN,Vietnam Airlines,VN6071,1,Unknown,1.0,On Time,VN-A363,A321,passenger
2026-02-25,19:55,19:56,Phu Quoc Island,PQC,VietJet Air,VJ1718,1,35L,2.0,Arrived,VN-A698,A321,passenger
2026-02-25,20:15,20:54,Haiphong,HPH,VietJet Air,VJ723,1,35L,2.0,Arrived,VN-A667,A321,passenger
2026-02-25,20:15,21:33,Ho Chi Minh City,SGN,Vietnam Airlines,VN142,1,35L,1.0,Arrived,VN-A514,A20N,passenger
2026-02-25,20:30,20:16,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G988,0,35L,,Arrived,VN-A909,A20N,general aviation
2026-02-25,20:30,21:40,Nha Trang,CXR,Vietnam Airlines,VN1940,1,35L,3.0,Arrived,VN-A501,A21N,passenger
2026-02-25,20:30,20:47,Hanoi,HAN,Vietnam Airlines,VN195,1,35L,3.0,Arrived,VN-A619,A21N,passenger
2026-02-25,20:30,20:10,Taichung,RMQ,Bamboo Airways,QH9517,2,35L,3.0,Bags Delivered,VN-A597,A321,passenger
2026-02-25,20:30,20:35,Ho Chi Minh City,SGN,Vietravel Airlines,VU684,1,35L,5.0,Arrived,9H-MLW,A320,passenger
2026-02-25,20:45,20:32,Seoul,ICN,Air Premia,YP621,2,35L,2.0,Bags Delivered,HL8702,B789,passenger
2026-02-25,21:05,21:55,Hanoi,HAN,VietJet Air,VJ519,1,35L,4.0,Arrived,VN-A639,A321,passenger
2026-02-25,21:10,22:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN146,1,35L,5.0,Arrived,VN-A625,A21N,passenger
2026-02-25,21:25,21:50,Seoul,ICN,Parata Air,WE201,2,35L,4.0,Bags Delivered,HL8709,A332,passenger
2026-02-25,21:30,21:55,Seoul,ICN,Korean Air,KE459,2,35L,2.0,Bags Delivered,HL8576,B78X,passenger
2026-02-25,21:30,21:22,Bangkok,BKK,Emirates,EK370,2,35L,3.0,Bags Delivered,A6-EPG,B77W,passenger
2026-02-25,21:30,21:15,Manila,MNL,Cebu Pacific,5J5756,2,35L,1.0,Bags Delivered,RP-C4147,A21N,passenger
2026-02-25,21:45,21:45,Seoul,ICN,Asiana Airlines,OZ755,2,35L,1.0,Bags Delivered,HL7794,A333,passenger
2026-02-25,22:00,21:45,Daegu,TAE,T'Way Air,TW29,2,35L,4.0,Bags Delivered,HL8329,B738,passenger
2026-02-25,22:00,22:52,Hanoi,HAN,Vietnam Airlines,VN7193,1,35L,3.0,Arrived,VN-A353,A321,passenger
2026-02-25,20:00,23:59,Ho Chi Minh City,SGN,VietJet Air,VJ646,1,35L,3.0,Bags Delivered,LY-MLN,A320,passenger
2026-02-25,22:15,22:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN148,1,35L,4.0,Arrived,VN-A335,A321,passenger
2026-02-25,22:20,22:05,Seoul,ICN,T'Way Air,TW11,2,35L,3.0,Bags Delivered,HL8030,B738,passenger
2026-02-25,22:25,23:17,Ho Chi Minh City,SGN,VietJet Air,VJ1622,1,35L,2.0,Arrived,VN-A635,A321,passenger
2026-02-25,22:25,21:58,Macau,MFM,Air Macau,NX976,0,35L,1.0,Bags Delivered,B-MBR,A21N,general aviation
2026-02-25,22:40,23:56,Hanoi,HAN,VietJet Air,VJ521,1,35L,4.0,On Time,VN-A685,A321,passenger
2026-02-25,22:40,22:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN7122,0,35L,,Arrived,9H-MLE,A320,general aviation
2026-02-25,22:45,23:12,Ho Chi Minh City,SGN,VietJet Air,VJ640,0,35L,,Arrived,VN-A644,A321,general aviation
2026-02-25,22:55,22:49,Ho Chi Minh City,SGN,Vietnam Airlines,VN6528,1,Unknown,1.0,On Time,VN-A359,A321,passenger
2026-02-25,23:00,22:40,Macau,MFM,Air Macau,NX978,0,35L,1.0,Arrived,B-MBO,A20N,general aviation
2026-02-25,23:35,00:19,Ho Chi Minh City,SGN,Vietnam Airlines,VN7120,0,35L,,On Time,VN-A604,A321,general aviation
2026-02-25,23:40,23:45,Busan,PUS,Jin Air,LJ183,2,35L,1.0,Arrived,HL7786,B738,passenger
2026-02-25,23:40,00:30,Seoul,ICN,Air Seoul,RS511,2,Unknown,2.0,Delayed,HL8072,A321,passenger
2026-02-25,23:50,23:35,Busan,PUS,Air Busan,BX773,0,35L,3.0,Arrived,HL8309,A320,general aviation
2026-02-26,00:05,00:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN7140,0,35L,,Arrived,VN-A616,A321,general aviation
2026-02-26,00:05,00:00,Busan,PUS,Jin Air,LJ111,2,35L,4.0,Bags Delivered,HL8225,B738,passenger
2026-02-26,00:10,00:05,Cheongju,CJJ,T'Way Air,TW25,2,35L,3.0,Bags Delivered,HL8514,B38M,passenger
2026-02-26,00:10,00:29,Ho Chi Minh City,SGN,VietJet Air,VJ644,0,35L,,Arrived,VN-A649,A321,general aviation
2026-02-26,00:20,23:50,Ho Chi Minh City,SGN,VietJet Air,VJ636,0,35L,,Arrived,VN-A649,A321,general aviation
2026-02-26,00:20,23:50,Seoul,ICN,Eastar Jet,ZE593,2,Unknown,2.0,Bags Delivered,HL8544,B38M,passenger
2026-02-26,00:20,00:07,Ho Chi Minh City,SGN,Vietnam Airlines,VN7124,1,35L,5.0,Arrived,VN-A392,A321,passenger
2026-02-26,00:30,00:20,Seoul,ICN,Jeju Air,7C2217,2,35L,1.0,Arrived,HL8593,B38M,passenger
2026-02-26,00:30,02:23,Hanoi,HAN,VietJet Air,VJ523,1,Unknown,4.0,Arrived,VN-A522,A321,passenger
2026-02-26,00:45,00:45,Cheongju,CJJ,Aero-K Airlines,RF531,2,35L,4.0,Bags Delivered,HL8744,A320,passenger
2026-02-26,00:55,02:32,Ho Chi Minh City,SGN,Vietravel Airlines,VU670,0,35L,,Arrived,9H-MLW,A320,general aviation
2026-02-26,01:00,01:00,Busan,PUS,Air Busan,BX7315,0,35L,1.0,Bags Delivered,HL8365,A321,general aviation
2026-02-26,01:10,01:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN7146,0,35L,,Arrived,VN-A390,A321,general aviation
2026-02-26,01:10,01:05,Busan,PUS,Korean Air,KE2093,2,35L,3.0,Bags Delivered,HL7710,A333,passenger
2026-02-26,01:45,01:35,Seoul,ICN,VietJet Air,VJ875,2,35L,2.0,Bags Delivered,VN-A645,A321,passenger
2026-02-26,01:45,02:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN7102,0,35L,,Arrived,VN-A399,A321,general aviation
2026-02-26,02:30,03:12,Ho Chi Minh City,SGN,VietJet Air,VJ1630,0,35L,,Arrived,VN-A644,A321,general aviation
2026-02-26,02:40,02:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN7106,0,35L,,Arrived,VN-A604,A321,general aviation
2026-02-26,02:45,03:03,Ho Chi Minh City,SGN,Bamboo Airways,QH190,1,35L,3.0,Arrived,PK-BBK,B739,passenger
2026-02-26,03:00,02:49,Ho Chi Minh City,SGN,Vietnam Airlines,VN7104,0,35L,,Arrived,VN-A339,A321,general aviation
2026-02-26,03:55,03:22,Ho Chi Minh City,SGN,Vietnam Airlines,VN7110,0,Unknown,,Arrived,VN-A615,A321,general aviation
2026-02-26,03:55,04:23,Ho Chi Minh City,SGN,Vietnam Airlines,VN7108,0,35L,,Arrived,VN-A513,A20N,general aviation
2026-02-26,04:00,04:05,Ho Chi Minh City,SGN,Bamboo Airways,QH194,1,35L,5.0,Arrived,VN-A585,A321,passenger
2026-02-26,05:15,04:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN7142,0,35L,,Arrived,VN-A601,A321,general aviation
2026-02-26,06:00,05:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN7148,0,35L,,Arrived,VN-A625,A21N,general aviation
2026-02-26,06:35,06:28,Ho Chi Minh City,SGN,VietJet Air,VJ1628,1,35L,4.0,Arrived,VN-A642,A321,passenger
2026-02-26,07:10,07:38,Hanoi,HAN,VietJet Air,VJ503,1,35L,2.0,Arrived,VN-A522,A321,passenger
2026-02-26,07:25,07:45,Hanoi,HAN,Vietnam Airlines,VN157,1,35L,4.0,Arrived,VN-A603,A321,passenger
2026-02-26,07:25,07:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN106,1,35L,3.0,Arrived,VN-A399,A321,passenger
2026-02-26,07:35,07:33,Hanoi,HAN,Sun PhuQuoc Airways,9G907,1,35L,1.0,Arrived,VN-A281,A21N,passenger
2026-02-26,07:40,07:45,Ho Chi Minh City,SGN,Bamboo Airways,QH150,1,35L,5.0,Arrived,JU-1410,A320,passenger
2026-02-26,07:45,07:56,Hanoi,HAN,Vietravel Airlines,VU635,1,35L,2.0,Arrived,VN-A129,A321,passenger
2026-02-26,07:50,08:07,Ho Chi Minh City,SGN,VietJet Air,VJ620,1,35L,1.0,Arrived,VN-A644,A321,passenger
2026-02-26,08:00,07:20,Manila,MNL,Cebu Pacific,5J5758,2,35L,2.0,Bags Delivered,RP-C4110,A20N,passenger
2026-02-26,08:20,08:24,Ho Chi Minh City,SGN,Vietnam Airlines,VN110,1,35L,4.0,Arrived,VN-A326,A321,passenger
2026-02-26,08:40,09:31,Ho Chi Minh City,SGN,VietJet Air,VJ622,1,35L,3.0,Arrived,VN-A630,A321,passenger
2026-02-26,09:00,09:05,Hanoi,HAN,Bamboo Airways,QH103,1,35L,2.0,Arrived,VN-A596,A20N,passenger
2026-02-26,09:05,09:20,Bangkok,DMK,Thai Air Asia,FD634,2,35L,4.0,Bags Delivered,HS-EAA,A21N,passenger
2026-02-26,09:10,08:58,Haiphong,HPH,Vietnam Airlines,VN1671,1,35L,4.0,Arrived,VN-A501,A21N,passenger
2026-02-26,09:10,09:11,Hanoi,HAN,Vietnam Airlines,VN163,1,35L,5.0,Arrived,VN-A325,A321,passenger
2026-02-26,09:10,09:05,Taipei,TPE,China Airlines,CI787,2,35L,1.0,Bags Delivered,B-18102,A21N,passenger
2026-02-26,09:20,09:10,Hong Kong,HKG,Hong Kong Express Airways,UO552,2,35L,2.0,Bags Delivered,B-HTI,A321,passenger
2026-02-26,09:20,09:00,Seoul,ICN,VietJet Air,VJ881,2,35L,3.0,Bags Delivered,VN-A667,A321,passenger
2026-02-26,09:25,09:29,Ho Chi Minh City,SGN,Vietnam Airlines,VN112,1,35L,3.0,Arrived,VN-A393,A321,passenger
2026-02-26,09:25,09:41,Phu Quoc Island,PQC,VietJet Air,VJ716,1,35L,1.0,Arrived,VN-A635,A321,passenger
2026-02-26,09:40,10:33,Hanoi,HAN,Vietnam Airlines,VN6081,1,Unknown,5.0,On Time,VN-A363,A321,passenger
2026-02-26,09:55,09:55,Bangkok,BKK,Thai Vietjet,VZ964,2,35L,3.0,Bags Delivered,HS-VKC,A320,passenger
2026-02-26,10:05,10:00,Seoul,ICN,VietJet Air,VJ879,2,35L,1.0,Bags Delivered,VN-A684,A321,passenger
2026-02-26,10:20,10:13,Ho Chi Minh City,SGN,Vietravel Airlines,VU672,1,35L,2.0,Arrived,9H-MLW,A320,passenger
2026-02-26,10:25,10:26,Ho Chi Minh City,SGN,Vietnam Airlines,VN118,1,35L,4.0,Arrived,VN-A396,A321,passenger
2026-02-26,10:35,11:00,Kuala Lumpur,KUL,Malaysia Airlines,MH746,2,35L,3.0,Bags Delivered,9M-MLQ,B738,passenger
2026-02-26,10:40,11:05,Kuala Lumpur,KUL,Air Asia,AK642,2,35L,4.0,Bags Delivered,9M-AHE,A320,passenger
2026-02-26,10:45,11:32,Ho Chi Minh City,SGN,VietJet Air,VJ626,1,35L,5.0,Arrived,VN-A698,A321,passenger
2026-02-26,10:45,10:21,Nha Trang,CXR,Vietnam Airlines,VN7942,1,35L,3.0,Arrived,VN-A353,A321,passenger
2026-02-26,10:55,10:35,Seoul,ICN,T'Way Air,TW7,2,35L,2.0,Bags Delivered,HL8513,B38M,passenger
2026-02-26,11:00,11:10,Busan,PUS,VietJet Air,VJ989,2,35L,2.0,Bags Delivered,VN-A634,A321,passenger
2026-02-26,11:00,10:55,Singapore,SIN,Singapore Airlines,SQ172,2,35L,1.0,Bags Delivered,9V-MBR,B38M,passenger
2026-02-26,11:05,11:48,Ho Chi Minh City,SGN,VietJet Air,VJ628,1,35L,1.0,Arrived,VN-A542,A321,passenger
2026-02-26,11:25,11:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN122,1,35L,4.0,Arrived,VN-A397,A321,passenger
2026-02-26,11:35,11:30,Hanoi,HAN,Vietnam Airlines,VN165,1,35L,2.0,Arrived,VN-A339,A321,passenger
2026-02-26,11:40,11:35,Taipei,TPE,Eva Air,BR383,2,35L,3.0,Bags Delivered,B-16208,A321,passenger
2026-02-26,11:40,11:30,Hong Kong,HKG,Hong Kong Express Airways,UO502,2,35L,1.0,Bags Delivered,B-LEG,A321,passenger
2026-02-26,11:50,12:20,Kuala Lumpur,KUL,Air Asia,AK648,2,35L,4.0,Arrived,9M-AQE,A320,passenger
2026-02-26,11:50,11:59,Hanoi,HAN,VietJet Air,VJ507,1,35L,1.0,Arrived,VN-A522,A321,passenger
2026-02-26,11:55,12:06,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G964,1,35L,3.0,Arrived,VN-A281,A21N,passenger
2026-02-26,12:05,12:05,Kuala Lumpur,KUL,Batik Air Malaysia,OD502,2,35L,2.0,Bags Delivered,9M-LRQ,B38M,passenger
2026-02-26,12:10,12:35,Bangkok,DMK,Thai Air Asia,FD636,2,35L,2.0,Bags Delivered,HS-ABO,A320,passenger
2026-02-26,12:20,12:13,Hanoi,HAN,Vietnam Airlines,VN167,1,35L,5.0,Arrived,VN-A602,A321,passenger
2026-02-26,12:25,12:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN126,1,35L,4.0,Arrived,VN-A358,A321,passenger
2026-02-26,12:30,13:34,Phu Quoc Island,PQC,VietJet Air,VJ718,1,35L,2.0,Arrived,VN-A644,A321,passenger
2026-02-26,12:30,12:50,Seoul,ICN,Jin Air,LJ81,2,35L,3.0,Bags Delivered,HL8015,B738,passenger
2026-02-26,12:30,12:30,Bangkok,BKK,Thai Vietjet,VZ960,2,35L,3.0,Bags Delivered,HS-VZF,B38M,passenger
2026-02-26,12:40,12:46,Da Lat,DLI,Vietnam Airlines,VN1954,1,35L,3.0,Arrived,VN-A501,A21N,passenger
2026-02-26,12:40,12:45,Hong Kong,HKG,Hong Kong Express Airways,UO566,0,35L,,Bags Delivered,B-HSN,A320,general aviation
2026-02-26,12:50,13:10,Kandal,KTI,Air Cambodia,K6842,2,35L,1.0,Bags Delivered,XU-612,AT76,passenger
2026-02-26,13:00,14:03,Ho Chi Minh City,SGN,VietJet Air,VJ634,1,35L,5.0,Arrived,VN-A649,A321,passenger
2026-02-26,13:05,12:40,Singapore,SIN,VietJet Air,VJ970,2,35L,2.0,Bags Delivered,VN-A645,A321,passenger
2026-02-26,13:05,12:25,Osaka,KIX,Vietnam Airlines,VN337,0,35L,,Bags Delivered,VN-A606,A321,general aviation
2026-02-26,13:10,13:00,Tokyo,NRT,Vietnam Airlines,VN319,2,35L,1.0,Bags Delivered,VN-A335,A321,passenger
2026-02-26,13:10,13:10,Seoul,ICN,Vietnam Airlines,VN431,2,35L,3.0,Arrived,VN-A505,A21N,passenger
2026-02-26,13:10,13:03,Hanoi,HAN,Vietnam Airlines,VN169,1,35L,5.0,Arrived,VN-A325,A321,passenger
2026-02-26,13:15,13:05,Taipei,TPE,Eva Air,BR1383,2,35L,4.0,Bags Delivered,B-16221,A321,passenger
2026-02-26,13:25,13:28,Haiphong,HPH,VietJet Air,VJ721,1,35L,3.0,Arrived,VN-A635,A321,passenger
2026-02-26,13:25,13:30,Seoul,ICN,Jeju Air,7C2211,2,35L,1.0,Bags Delivered,HL8539,B738,passenger
2026-02-26,13:30,13:15,Manila,MNL,Philippine Airlines,PR585,2,35L,2.0,Bags Delivered,RP-C9901,A321,passenger
2026-02-26,13:40,14:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN6036,1,Unknown,3.0,On Time,VN-A354,A321,passenger
2026-02-26,14:00,14:33,Ho Chi Minh City,SGN,Bamboo Airways,QH154,1,35L,1.0,Arrived,VN-A585,A321,passenger
2026-02-26,14:00,13:48,Hanoi,HAN,Vietnam Airlines,VN7165,1,35L,4.0,Arrived,VN-A356,A321,passenger
2026-02-26,14:15,14:00,Seoul,ICN,Korean Air,KE457,2,35L,3.0,Bags Delivered,HL8025,A333,passenger
2026-02-26,14:25,14:17,Vinh,VII,Vietnam Airlines,VN7053,1,35L,2.0,Arrived,VN-A625,A21N,passenger
2026-02-26,14:25,14:38,Hanoi,HAN,Vietnam Airlines,VN171,1,35L,3.0,Arrived,VN-A512,A21N,passenger
2026-02-26,14:30,15:26,Ho Chi Minh City,SGN,VietJet Air,VJ630,1,35L,5.0,Arrived,VN-A636,A321,passenger
2026-02-26,14:50,14:47,Ho Chi Minh City,SGN,Vietnam Airlines,VN132,1,35L,4.0,Arrived,VN-A396,A321,passenger
2026-02-26,14:55,15:14,Hanoi,HAN,VietJet Air,VJ513,1,35L,2.0,Arrived,VN-A526,A21N,passenger
2026-02-26,15:05,14:59,Nha Trang,CXR,VietJet Air,VJ580,1,35L,5.0,Arrived,VN-A647,A321,passenger
2026-02-26,15:15,17:50,Kuala Lumpur,KUL,Air Asia,AK640,2,35L,3.0,Bags Delivered,9M-AFD,A320,passenger
2026-02-26,15:20,16:25,Ho Chi Minh City,SGN,VietJet Air,VJ632,1,35L,1.0,Arrived,VN-A634,A321,passenger
2026-02-26,15:35,15:35,Siem Reap,SAI,Air Cambodia,K6840,2,35L,3.0,Bags Delivered,ER-00011,A320,passenger
2026-02-26,15:40,16:11,Hanoi,HAN,VietJet Air,VJ511,1,35L,5.0,Arrived,VN-A522,A321,passenger
2026-02-26,15:40,15:51,Singapore,SIN,Singapore Airlines,SQ174,2,35L,1.0,Arrived,9V-MBO,B38M,passenger
2026-02-26,15:55,15:55,Hong Kong,HKG,Hong Kong Airlines,HX548,0,35L,2.0,Bags Delivered,B-LPX,A321,general aviation
2026-02-26,15:55,16:02,Buon Ma Thuot,BMV,Vietnam Airlines,VN1910,1,35L,4.0,Arrived,VN-A501,A21N,passenger
2026-02-26,16:05,16:16,Hanoi,HAN,Sun PhuQuoc Airways,9G927,1,35L,2.0,Arrived,VN-A281,A21N,passenger
2026-02-26,16:10,16:23,Kuala Lumpur,KUL,VietJet Air,VJ824,2,35L,4.0,Bags Delivered,VN-A630,A321,passenger
2026-02-26,16:30,16:20,Hanoi,HAN,Vietnam Airlines,VN173,1,35L,4.0,Arrived,VN-A602,A321,passenger
2026-02-26,16:30,16:37,Can Tho,VCA,VietJet Air,VJ704,1,35L,3.0,Arrived,VN-A542,A321,passenger
2026-02-26,16:35,17:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN134,1,35L,4.0,Arrived,VN-A327,A321,passenger
2026-02-26,16:35,17:10,Singapore,SIN,Scoot,TR314,2,35L,3.0,Bags Delivered,9V-NCE,A21N,passenger
2026-02-26,16:40,16:40,Macau,MFM,VietJet Air,VJ8891,2,35L,1.0,Bags Delivered,VN-A667,A321,passenger
2026-02-26,16:45,17:13,Ho Chi Minh City,SGN,VietJet Air,VJ638,1,35L,1.0,Arrived,VN-A633,A321,passenger
2026-02-26,17:15,17:15,Taipei,TPE,Starlux Airlines,JX703,0,35L,2.0,Bags Delivered,B-58206,A21N,general aviation
2026-02-26,17:30,17:23,Bangkok,BKK,Thai Vietjet,VZ962,2,35L,4.0,Bags Delivered,HS-VZA,B38M,passenger
2026-02-26,17:30,18:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN136,1,35L,2.0,Arrived,VN-A393,A321,passenger
2026-02-26,17:35,18:04,Hanoi,HAN,Vietnam Airlines,VN179,1,35L,5.0,Arrived,VN-A514,A20N,passenger
2026-02-26,17:35,17:30,Kaohsiung,KHH,Tigerair Taiwan,IT585,2,35L,1.0,Bags Delivered,B-50025,A20N,passenger
2026-02-26,17:40,18:14,Buon Ma Thuot,BMV,Vietnam Airlines,VN7912,1,35L,4.0,Arrived,VN-A625,A21N,passenger
2026-02-26,17:45,17:40,Hong Kong,HKG,Hong Kong Express Airways,UO558,2,35L,2.0,Bags Delivered,B-LEF,A321,passenger
2026-02-26,18:00,18:08,Ho Chi Minh City,SGN,Bamboo Airways,QH158,1,35L,3.0,Arrived,VN-A227,A321,passenger
