Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Actual_Tail,Aircraft_Type,Category,Scheduled_Time,Arrival_Planned_Landing_Time,Arrival_Actual_Landing_Time,Arrival_Flight_Duration_Minutes,Arrival_Planned_Landing_DateTime,Arrival_Actual_Landing_DateTime,Scheduled_DateTime,Actual_DateTime,Is_Return_Emergency,Is_Same_Origin_Unmatched,Same_Origin_Action,Military_Count_1h,Military_Count_3h,Is_Military_Active
2026-02-19,04:50,01:38,Hanoi,HAN,Vietnam Airlines,VN7027,3,25R,Landed,VN-A505,A21N,passenger,N/A,N/A,04:50,98,N/A,2026-02-20 04:50:00,N/A,2026-02-20 04:50:00,False,False,N/A,0,0,False
2026-02-19,04:39,08:58,Istanbul,IST,Turkish Airlines,TK250,2,25R,Landed,TC-LGL,A359,passenger,N/A,N/A,04:39,538,N/A,2026-02-19 04:39:00,N/A,2026-02-19 04:39:00,False,False,N/A,0,0,False
2026-02-19,04:35,00:37,Phu Quoc,PQC,VietJet Air,VJ1334,1,25R,Landed,VN-A552,A21N,passenger,N/A,N/A,04:35,37,N/A,2026-02-20 04:35:00,N/A,2026-02-20 04:35:00,False,False,N/A,0,0,False
2026-02-19,04:34,01:25,Vinh,VII,Vietnam Airlines,VN7269,3,25R,Landed,VN-A603,A321,passenger,N/A,N/A,04:34,85,N/A,2026-02-20 04:34:00,N/A,2026-02-20 04:34:00,False,False,N/A,0,0,False
2026-02-19,04:29,03:12,Chengdu,TFU,VietJet Air,VJ3931,2,25R,Landed,VN-A651,A321,passenger,N/A,N/A,04:29,192,N/A,2026-02-19 04:29:00,N/A,2026-02-19 04:29:00,False,False,N/A,0,0,False
2026-02-19,04:26,01:34,Hanoi,HAN,Sun PhuQuoc Airways,9G8895,3,25R,Landed,VN-A282,A21N,passenger,N/A,N/A,04:26,94,N/A,2026-02-20 04:26:00,N/A,2026-02-20 04:26:00,False,False,N/A,0,0,False
2026-02-19,04:23,00:56,Da Nang,DAD,Vietravel Airlines,VU669,3,25R,Landed,9H-MLW,A320,passenger,N/A,N/A,04:23,56,N/A,2026-02-20 04:23:00,N/A,2026-02-20 04:23:00,False,False,N/A,0,0,False
2026-02-19,04:03,01:00,Hue,HUI,VietJet Air,VJ1305,1,25R,Landed,VN-A683,A321,passenger,N/A,N/A,04:03,60,N/A,2026-02-20 04:03:00,N/A,2026-02-20 04:03:00,False,False,N/A,0,1,False
2026-02-19,03:54,04:03,Nanjing,NKG,China Eastern Airlines,MU2839,2,25R,Landed,B-306D,A20N,passenger,N/A,N/A,03:54,243,N/A,2026-02-19 03:54:00,N/A,2026-02-19 03:54:00,False,False,N/A,0,1,False
2026-02-19,03:42,04:10,Shanghai,PVG,China Eastern Airlines,MU7257,2,25R,Landed,B-30D0,A20N,passenger,N/A,N/A,03:42,250,N/A,2026-02-19 03:42:00,N/A,2026-02-19 03:42:00,False,False,N/A,0,1,False
2026-02-19,03:11,00:33,Nha Trang,CXR,Vietnam Airlines,VN7341,3,25R,Landed,VN-A618,A21N,passenger,N/A,N/A,03:11,33,N/A,2026-02-20 03:11:00,N/A,2026-02-20 03:11:00,False,False,N/A,0,1,False
2026-02-19,03:00,00:58,Da Nang,DAD,Vietnam Airlines,VN7147,3,25R,Landed,VN-A512,A21N,passenger,N/A,N/A,03:00,58,N/A,2026-02-20 03:00:00,N/A,2026-02-20 03:00:00,False,False,N/A,0,1,False
2026-02-19,02:56,01:34,Haiphong,HPH,Vietnam Airlines,VN7181,3,25R,Landed,9H-MLX,A320,passenger,N/A,N/A,02:56,94,N/A,2026-02-20 02:56:00,N/A,2026-02-20 02:56:00,False,False,N/A,0,1,False
2026-02-19,02:47,01:39,Hanoi,HAN,Vietnam Airlines,VN7011,3,25R,Landed,VN-A325,A321,passenger,N/A,N/A,02:47,99,N/A,2026-02-20 02:47:00,N/A,2026-02-20 02:47:00,False,False,N/A,0,1,False
2026-02-19,02:43,01:01,Hue,HUI,Vietnam Airlines,VN7065,3,25R,Landed,VN-A323,A321,passenger,N/A,N/A,02:43,61,N/A,2026-02-20 02:43:00,N/A,2026-02-20 02:43:00,False,False,N/A,0,1,False
2026-02-19,02:29,01:26,Vinh,VII,Vietnam Airlines,VN1281,3,25R,Landed,VN-A398,A321,passenger,N/A,N/A,02:29,86,N/A,2026-02-20 02:29:00,N/A,2026-02-20 02:29:00,False,False,N/A,0,1,False
2026-02-19,02:26,03:06,Kolkata,CCU,IndiGo,6E1641,2,25R,Landed,VT-IAX,A320,passenger,N/A,N/A,02:26,186,N/A,2026-02-19 02:26:00,N/A,2026-02-19 02:26:00,False,False,N/A,0,1,False
2026-02-19,02:21,00:59,Da Nang,DAD,VietJet Air,VJ647,1,25R,Landed,LY-MLN,A320,passenger,N/A,N/A,02:21,59,N/A,2026-02-20 02:21:00,N/A,2026-02-20 02:21:00,False,False,N/A,0,1,False
2026-02-19,02:19,01:01,Hue,HUI,Vietnam Airlines,VN1377,3,25R,Landed,9H-MLE,A320,passenger,N/A,N/A,02:19,61,N/A,2026-02-20 02:19:00,N/A,2026-02-20 02:19:00,False,False,N/A,0,1,False
2026-02-19,02:14,01:26,Vinh,VII,Vietravel Airlines,VU553,3,25R,Landed,VN-A136,A320,passenger,N/A,N/A,02:14,86,N/A,2026-02-20 02:14:00,N/A,2026-02-20 02:14:00,False,False,N/A,1,1,True
2026-02-19,02:10,00:59,Hue,HUI,VietJet Air,VJ313,1,25R,Landed,LY-NVG,A320,passenger,N/A,N/A,02:10,59,N/A,2026-02-20 02:10:00,N/A,2026-02-20 02:10:00,False,False,N/A,1,1,True
2026-02-19,02:08,03:39,Ningbo,NGB,China Eastern Airlines,MU871,2,25R,Landed,B-320N,A20N,passenger,N/A,N/A,02:08,219,N/A,2026-02-19 02:08:00,N/A,2026-02-19 02:08:00,False,False,N/A,0,1,False
2026-02-19,02:04,01:03,Hue,HUI,VietJet Air,VJ311,1,25R,Landed,LY-MLI,A320,passenger,N/A,N/A,02:04,63,N/A,2026-02-20 02:04:00,N/A,2026-02-20 02:04:00,False,False,N/A,1,1,True
2026-02-19,01:56,01:33,Vinh,VII,VietJet Air,VJ1219,1,25R,Landed,VN-A532,A321,passenger,N/A,N/A,01:56,93,N/A,2026-02-20 01:56:00,N/A,2026-02-20 01:56:00,False,False,N/A,1,1,True
2026-02-19,01:52,01:54,Hanoi,HAN,VietJet Air,VJ161,1,25R,Landed,VN-A643,A321,passenger,N/A,N/A,01:52,114,N/A,2026-02-20 01:52:00,N/A,2026-02-20 01:52:00,False,False,N/A,1,1,True
2026-02-19,01:50,00:44,Buon Ma Thuot,BMV,Vietnam Airlines,VN7419,3,25R,Landed,VN-A501,A21N,passenger,N/A,N/A,01:50,44,N/A,2026-02-20 01:50:00,N/A,2026-02-20 01:50:00,False,False,N/A,1,1,True
2026-02-19,01:47,01:37,Vinh,VII,Bamboo Airways,QH1155,3,25R,Landed,ER-00005,A320,passenger,N/A,N/A,01:47,97,N/A,2026-02-20 01:47:00,N/A,2026-02-20 01:47:00,False,False,N/A,1,1,True
2026-02-19,01:45,01:45,Haiphong,HPH,Bamboo Airways,QH1545,3,25R,Landed,JU-1410,A320,passenger,N/A,N/A,01:45,105,N/A,2026-02-20 01:45:00,N/A,2026-02-20 01:45:00,False,False,N/A,1,1,True
2026-02-19,01:43,02:16,Shenzhen,SZX,Shenzhen Airlines,ZH117,2,25R,Landed,B-5771,B738,passenger,N/A,N/A,01:43,136,N/A,2026-02-19 01:43:00,N/A,2026-02-19 01:43:00,False,False,N/A,1,1,True
2026-02-19,01:40,01:47,Hanoi,HAN,VietJet Air,VJ171,1,25R,Landed,VN-A816,A333,passenger,N/A,N/A,01:40,107,N/A,2026-02-20 01:40:00,N/A,2026-02-20 01:40:00,False,False,N/A,1,1,True
2026-02-19,01:37,01:05,Da Nang,DAD,VietJet Air,VJ643,1,25R,Landed,VN-A632,A321,passenger,N/A,N/A,01:37,65,N/A,2026-02-20 01:37:00,N/A,2026-02-20 01:37:00,False,False,N/A,1,1,True
2026-02-19,01:35,01:08,Da Nang,DAD,Vietnam Airlines,VN7141,3,25R,Landed,VN-A358,A321,passenger,N/A,N/A,01:35,68,N/A,2026-02-20 01:35:00,N/A,2026-02-20 01:35:00,False,False,N/A,1,1,True
2026-02-19,01:33,01:46,Haiphong,HPH,VietJet Air,VJ283,1,25R,Landed,VN-A642,A321,passenger,N/A,N/A,01:33,106,N/A,2026-02-20 01:33:00,N/A,2026-02-20 01:33:00,False,False,N/A,1,1,True
2026-02-19,01:31,01:50,Hanoi,HAN,Sun PhuQuoc Airways,9G885,3,25R,Landed,VN-A279,A321,passenger,N/A,N/A,01:31,110,N/A,2026-02-20 01:31:00,N/A,2026-02-20 01:31:00,False,False,N/A,1,1,True
2026-02-19,01:29,01:46,Sao Vang,THD,Vietnam Airlines,VN1279,3,25R,Landed,VN-A609,A321,passenger,N/A,N/A,01:29,106,N/A,2026-02-20 01:29:00,N/A,2026-02-20 01:29:00,False,False,N/A,1,1,True
2026-02-19,01:25,03:28,Wuhan,WUH,China Southern Airlines,CZ8317,2,25R,Landed,B-1925,B738,passenger,N/A,N/A,01:25,208,N/A,2026-02-19 01:25:00,N/A,2026-02-19 01:25:00,False,False,N/A,1,1,True
2026-02-19,01:23,01:09,Da Nang,DAD,Vietnam Airlines,VN7121,3,25R,Landed,VN-A616,A21N,passenger,N/A,N/A,01:23,69,N/A,2026-02-20 01:23:00,N/A,2026-02-20 01:23:00,False,False,N/A,1,1,True
2026-02-19,01:21,01:11,Da Nang,DAD,Vietnam Airlines,VN7143,3,25R,Landed,VN-A336,A321,passenger,N/A,N/A,01:21,71,N/A,2026-02-20 01:21:00,N/A,2026-02-20 01:21:00,False,False,N/A,1,1,True
2026-02-19,01:18,01:34,Vinh,VII,VietJet Air,VJ223,1,25R,Landed,VN-A673,A321,passenger,N/A,N/A,01:18,94,N/A,2026-02-20 01:18:00,N/A,2026-02-20 01:18:00,False,False,N/A,1,1,True
2026-02-19,01:16,04:05,Shanghai,PVG,China Eastern Airlines,MU7285,2,25R,Landed,B-32KD,A21N,passenger,N/A,N/A,01:16,245,N/A,2026-02-19 01:16:00,N/A,2026-02-19 01:16:00,False,False,N/A,1,2,True
2026-02-19,01:13,03:52,Hangzhou,HGH,China Eastern Airlines,MU869,2,25R,Landed,B-308X,A20N,passenger,N/A,N/A,01:13,232,N/A,2026-02-19 01:13:00,N/A,2026-02-19 01:13:00,False,False,N/A,1,2,True
2026-02-19,01:11,01:17,Da Nang,DAD,Vietnam Airlines,VN6529,3,25R,Landed,VN-A359,A321,passenger,N/A,N/A,01:11,77,N/A,2026-02-20 01:11:00,N/A,2026-02-20 01:11:00,False,False,N/A,0,0,False
2026-02-19,01:08,02:27,Guangzhou,CAN,China Southern Airlines,CZ6089,2,25R,Landed,B-32JL,A20N,passenger,N/A,N/A,01:08,147,N/A,2026-02-19 01:08:00,N/A,2026-02-19 01:08:00,False,False,N/A,1,2,True
2026-02-19,01:06,01:48,Haiphong,HPH,VietJet Air,VJ281,1,25R,Landed,VN-A649,A321,passenger,N/A,N/A,01:06,108,N/A,2026-02-20 01:06:00,N/A,2026-02-20 01:06:00,False,False,N/A,0,0,False
2026-02-19,01:03,04:54,Qingdao,TAO,Qingdao Airlines,QW925,2,25R,Landed,B-30AU,A20N,passenger,N/A,N/A,01:03,294,N/A,2026-02-19 01:03:00,N/A,2026-02-19 01:03:00,False,False,N/A,1,2,True
2026-02-19,01:00,04:06,Shanghai,PVG,China Eastern Airlines,MU281,2,25R,Landed,B-5931,A332,passenger,N/A,N/A,01:00,246,N/A,2026-02-19 01:00:00,N/A,2026-02-19 01:00:00,False,False,N/A,1,2,True
2026-02-19,00:54,01:15,N/A,N/A,N/A,N/A,N/A,25R,Landed,VN-8614,AS32,helicopter,N/A,N/A,00:54,75,N/A,2026-02-19 00:54:00,N/A,2026-02-19 00:54:00,False,False,N/A,1,2,True
2026-02-19,00:52,01:49,Hanoi,HAN,Vietnam Airlines,VN6025,3,25R,Landed,VN-A363,A321,passenger,N/A,N/A,00:52,109,N/A,2026-02-20 00:52:00,N/A,2026-02-20 00:52:00,False,False,N/A,0,0,False
2026-02-19,00:50,05:00,Beijing,PEK,Air China,CA903,2,25R,Landed,B-1958,B738,passenger,N/A,N/A,00:50,300,N/A,2026-02-19 00:50:00,N/A,2026-02-19 00:50:00,False,False,N/A,0,1,False
2026-02-19,00:47,05:09,Seoul,ICN,Korean Air,KE479,2,25R,Landed,HL7710,A333,passenger,N/A,N/A,00:47,309,N/A,2026-02-19 00:47:00,N/A,2026-02-19 00:47:00,False,False,N/A,0,1,False
2026-02-19,00:45,02:32,Cebu,CEB,Philippine Airlines,PR587,2,25R,Landed,RP-C9935,A21N,passenger,N/A,N/A,00:45,152,N/A,2026-02-19 00:45:00,N/A,2026-02-19 00:45:00,False,False,N/A,0,1,False
2026-02-19,00:42,02:13,Shenzhen,SZX,China Southern Airlines,CZ8473,2,25R,Landed,B-30F8,A20N,passenger,N/A,N/A,00:42,133,N/A,2026-02-19 00:42:00,N/A,2026-02-19 00:42:00,False,False,N/A,0,1,False
2026-02-19,00:40,03:58,Shanghai,PVG,China Southern Airlines,CZ6095,2,25R,Landed,B-32L3,A21N,passenger,N/A,N/A,00:40,238,N/A,2026-02-19 00:40:00,N/A,2026-02-19 00:40:00,False,False,N/A,0,1,False
2026-02-19,00:37,01:42,Hanoi,HAN,Vietnam Airlines,VN267,3,25R,Landed,VN-A869,B789,passenger,N/A,N/A,00:37,102,N/A,2026-02-20 00:37:00,N/A,2026-02-20 00:37:00,False,False,N/A,0,0,False
2026-02-19,00:35,01:07,Da Nang,DAD,Vietnam Airlines,VN143,3,25R,Landed,VN-A514,A20N,passenger,N/A,N/A,00:35,67,N/A,2026-02-20 00:35:00,N/A,2026-02-20 00:35:00,False,False,N/A,0,0,False
2026-02-19,00:32,01:45,Hanoi,HAN,Sun PhuQuoc Airways,9G895,3,25R,Landed,VN-A284,A21N,passenger,N/A,N/A,00:32,105,N/A,2026-02-20 00:32:00,N/A,2026-02-20 00:32:00,False,False,N/A,0,0,False
2026-02-19,00:29,01:04,Chu Lai,VCL,VietJet Air,VJ1377,1,25R,Landed,VN-A689,A320,passenger,N/A,N/A,00:29,64,N/A,2026-02-20 00:29:00,N/A,2026-02-20 00:29:00,False,False,N/A,0,0,False
2026-02-19,00:27,01:08,Da Nang,DAD,VietJet Air,VJ649,1,25R,Landed,VN-A653,A21N,passenger,N/A,N/A,00:27,68,N/A,2026-02-20 00:27:00,N/A,2026-02-20 00:27:00,False,False,N/A,0,0,False
2026-02-19,00:26,01:34,Vinh,VII,Vietnam Airlines,VN7265,3,25R,Landed,VN-A397,A321,passenger,N/A,N/A,00:26,94,N/A,2026-02-20 00:26:00,N/A,2026-02-20 00:26:00,False,False,N/A,0,0,False
2026-02-19,00:23,05:04,Seoul,ICN,VietJet Air,VJ861,2,25R,Landed,VN-A546,A21N,passenger,N/A,N/A,00:23,304,N/A,2026-02-19 00:23:00,N/A,2026-02-19 00:23:00,False,False,N/A,0,1,False
2026-02-19,00:20,00:42,Phu Quoc,PQC,Vietnam Airlines,VN1834,3,25R,Landed,VN-A332,A321,passenger,N/A,N/A,00:20,42,N/A,2026-02-20 00:20:00,N/A,2026-02-20 00:20:00,False,False,N/A,0,0,False
2026-02-19,00:17,01:42,Hanoi,HAN,VietJet Air,VJ123,1,25R,Landed,VN-A575,A21N,passenger,N/A,N/A,00:17,102,N/A,2026-02-20 00:17:00,N/A,2026-02-20 00:17:00,False,False,N/A,0,0,False
2026-02-19,00:15,01:44,Hanoi,HAN,Vietnam Airlines,VN7241,3,25R,Landed,VN-A396,A321,passenger,N/A,N/A,00:15,104,N/A,2026-02-20 00:15:00,N/A,2026-02-20 00:15:00,False,False,N/A,0,0,False
2026-02-19,00:13,01:45,Hanoi,HAN,Bamboo Airways,QH273,3,25R,Landed,PK-BBK,B739,passenger,N/A,N/A,00:13,105,N/A,2026-02-20 00:13:00,N/A,2026-02-20 00:13:00,False,False,N/A,0,0,False
2026-02-19,00:09,02:03,Hong Kong,HKG,Cathay Pacific,CX721,2,25R,Landed,B-HPO,A21N,passenger,N/A,N/A,00:09,123,N/A,2026-02-19 00:09:00,N/A,2026-02-19 00:09:00,False,False,N/A,0,1,False
2026-02-19,00:07,04:26,Jinan,TNA,Shandong Airlines,SC8073,2,25R,Landed,B-1443,B738,passenger,N/A,N/A,00:07,266,N/A,2026-02-19 00:07:00,N/A,2026-02-19 00:07:00,False,False,N/A,0,1,False
2026-02-19,00:05,01:40,Sao Vang,THD,VietJet Air,VJ1247,1,25R,Landed,VN-A685,A321,passenger,N/A,N/A,00:05,100,N/A,2026-02-20 00:05:00,N/A,2026-02-20 00:05:00,False,False,N/A,0,0,False
2026-02-19,00:01,01:05,Da Nang,DAD,Vietravel Airlines,VU685,3,25R,Landed,9H-MLW,A320,passenger,N/A,N/A,00:01,65,N/A,2026-02-20 00:01:00,N/A,2026-02-20 00:01:00,False,False,N/A,0,0,False
2026-02-20,23:57,01:32,Chu Lai,VCL,VietJet Air,VJ1377,1,25R,Landed,VN-A650,A320,passenger,N/A,N/A,23:57,92,N/A,2026-02-20 23:57:00,N/A,2026-02-20 23:57:00,False,False,N/A,0,0,False
2026-02-20,23:56,02:23,Hanoi,HAN,Vietnam Airlines,VN7249,3,25R,Landed,VN-A617,A21N,passenger,N/A,N/A,23:56,143,N/A,2026-02-20 23:56:00,N/A,2026-02-20 23:56:00,False,False,N/A,0,0,False
2026-02-20,23:53,01:46,Da Nang,DAD,Vietnam Airlines,VN143,3,25R,Landed,VN-A514,A20N,passenger,N/A,N/A,23:53,106,N/A,2026-02-20 23:53:00,N/A,2026-02-20 23:53:00,False,False,N/A,0,0,False
2026-02-20,23:50,00:58,Nha Trang,CXR,Vietnam Airlines,VN1351,3,25R,Landed,VN-A332,A321,passenger,N/A,N/A,23:50,58,N/A,2026-02-20 23:50:00,N/A,2026-02-20 23:50:00,False,False,N/A,0,0,False
2026-02-20,23:47,01:02,Nha Trang,CXR,Vietnam Airlines,VN6151,3,25R,Landed,VN-A354,A321,passenger,N/A,N/A,23:47,62,N/A,2026-02-20 23:47:00,N/A,2026-02-20 23:47:00,False,False,N/A,0,0,False
2026-02-20,23:46,01:17,Qui Nhon,UIH,VietJet Air,VJ1387,1,25R,Landed,VN-A643,A321,passenger,N/A,N/A,23:46,77,N/A,2026-02-20 23:46:00,N/A,2026-02-20 23:46:00,False,False,N/A,0,0,False
2026-02-20,23:43,02:20,Hanoi,HAN,Vietnam Airlines,VN7247,3,25R,Landed,VN-A398,A321,passenger,N/A,N/A,23:43,140,N/A,2026-02-20 23:43:00,N/A,2026-02-20 23:43:00,False,False,N/A,0,0,False
2026-02-20,23:40,00:52,Phu Quoc,PQC,Vietnam Airlines,VN1834,3,25R,Landed,VN-A396,A321,passenger,N/A,N/A,23:40,52,N/A,2026-02-20 23:40:00,N/A,2026-02-20 23:40:00,False,False,N/A,0,0,False
2026-02-20,23:39,02:21,Hanoi,HAN,Bamboo Airways,QH271,3,25R,Landed,VN-A227,A321,passenger,N/A,N/A,23:39,141,N/A,2026-02-20 23:39:00,N/A,2026-02-20 23:39:00,False,False,N/A,0,0,False
2026-02-20,23:36,00:49,Da Lat,DLI,VietJet Air,VJ1363,1,25R,Landed,VN-A537,A21N,passenger,N/A,N/A,23:36,49,N/A,2026-02-20 23:36:00,N/A,2026-02-20 23:36:00,False,False,N/A,0,0,False
2026-02-20,23:34,02:13,Hanoi,HAN,Vietnam Airlines,VN7003,3,25R,Landed,VN-A513,A20N,passenger,N/A,N/A,23:34,133,N/A,2026-02-20 23:34:00,N/A,2026-02-20 23:34:00,False,False,N/A,0,0,False
2026-02-20,23:30,05:20,Seoul,ICN,Korean Air,KE479,2,25R,Landed,HL7720,A333,passenger,N/A,N/A,23:30,320,N/A,2026-02-20 23:30:00,N/A,2026-02-20 23:30:00,False,False,N/A,0,0,False
2026-02-20,23:28,01:26,Da Nang,DAD,Vietnam Airlines,VN7143,3,25R,Landed,VN-A604,A321,passenger,N/A,N/A,23:28,86,N/A,2026-02-20 23:28:00,N/A,2026-02-20 23:28:00,False,False,N/A,0,0,False
2026-02-20,23:26,02:08,Haiphong,HPH,Vietnam Airlines,VN1187,3,25R,Landed,VN-A392,A321,passenger,N/A,N/A,23:26,128,N/A,2026-02-20 23:26:00,N/A,2026-02-20 23:26:00,False,False,N/A,0,0,False
2026-02-20,23:25,03:38,Chengdu,TFU,Sichuan Airlines,3U3903,2,25R,Landed,B-6718,A321,passenger,N/A,N/A,23:25,218,N/A,2026-02-20 23:25:00,N/A,2026-02-20 23:25:00,False,False,N/A,0,0,False
2026-02-20,23:22,02:05,Vinh,VII,Vietnam Airlines,VN1269,3,25R,Landed,VN-A395,A321,passenger,N/A,N/A,23:22,125,N/A,2026-02-20 23:22:00,N/A,2026-02-20 23:22:00,False,False,N/A,0,0,False
2026-02-20,23:18,04:30,Shanghai,PVG,Juneyao Air,HO1327,2,25R,Landed,B-6949,A320,passenger,N/A,N/A,23:18,270,N/A,2026-02-20 23:18:00,N/A,2026-02-20 23:18:00,False,False,N/A,0,0,False
2026-02-20,23:17,05:28,Seoul,ICN,Asiana Airlines,OZ735,2,25R,Landed,HL8398,A21N,passenger,N/A,N/A,23:17,328,N/A,2026-02-20 23:17:00,N/A,2026-02-20 23:17:00,False,False,N/A,0,0,False
2026-02-20,23:14,02:18,Hanoi,HAN,Vietravel Airlines,VU787,3,25R,Landed,VN-A289,A321,passenger,N/A,N/A,23:14,138,N/A,2026-02-20 23:14:00,N/A,2026-02-20 23:14:00,False,False,N/A,0,0,False
2026-02-20,23:11,02:22,Hanoi,HAN,Vietnam Airlines,VN7021,3,25R,Landed,VN-A886,A359,passenger,N/A,N/A,23:11,142,N/A,2026-02-20 23:11:00,N/A,2026-02-20 23:11:00,False,False,N/A,0,0,False
2026-02-20,23:09,01:33,Bangkok,BKK,Vietnam Airlines,VN608,2,25R,Landed,VN-A356,A321,passenger,N/A,N/A,23:09,93,N/A,2026-02-20 23:09:00,N/A,2026-02-20 23:09:00,False,False,N/A,0,0,False
2026-02-20,23:07,02:20,Hanoi,HAN,Vietnam Airlines,VN265,3,25R,Landed,VN-A872,B78X,passenger,N/A,N/A,23:07,140,N/A,2026-02-20 23:07:00,N/A,2026-02-20 23:07:00,False,False,N/A,0,0,False
2026-02-20,23:05,04:13,Hangzhou,HGH,Xiamen Air,MF8701,2,25R,Landed,B-5499,B738,passenger,N/A,N/A,23:05,253,N/A,2026-02-20 23:05:00,N/A,2026-02-20 23:05:00,False,False,N/A,0,0,False
2026-02-20,23:02,04:38,Shanghai,PVG,Spring Airlines,9C7557,2,25R,Landed,B-32CP,A20N,passenger,N/A,N/A,23:02,278,N/A,2026-02-20 23:02:00,N/A,2026-02-20 23:02:00,False,False,N/A,0,0,False
2026-02-20,22:59,01:54,Da Nang,DAD,Vietnam Airlines,VN7139,3,25R,Landed,VN-A606,A321,passenger,N/A,N/A,22:59,114,N/A,2026-02-20 22:59:00,N/A,2026-02-20 22:59:00,False,False,N/A,0,0,False
2026-02-20,22:57,02:36,Hanoi,HAN,VietJet Air,VJ155,1,25R,Landed,VN-A637,A321,passenger,N/A,N/A,22:57,156,N/A,2026-02-20 22:57:00,N/A,2026-02-20 22:57:00,False,False,N/A,0,0,False
2026-02-20,22:55,01:55,Da Nang,DAD,VietJet Air,VJ637,1,25R,Landed,VN-A673,A321,passenger,N/A,N/A,22:55,115,N/A,2026-02-20 22:55:00,N/A,2026-02-20 22:55:00,False,False,N/A,0,0,False
2026-02-20,22:51,05:23,Seoul,ICN,Korean Air,KE475,2,25R,Landed,HL8210,B77W,passenger,N/A,N/A,22:51,323,N/A,2026-02-20 22:51:00,N/A,2026-02-20 22:51:00,False,False,N/A,0,0,False
2026-02-20,22:48,06:16,Tokyo,NRT,Japan Airlines,JL759,2,25R,Landed,JA832J,B788,passenger,N/A,N/A,22:48,376,N/A,2026-02-20 22:48:00,N/A,2026-02-20 22:48:00,False,False,N/A,0,0,False
2026-02-20,22:47,02:27,Vientiane,VTE,VietJet Air,VJ1832,2,25R,Landed,VN-A666,A320,passenger,N/A,N/A,22:47,147,N/A,2026-02-20 22:47:00,N/A,2026-02-20 22:47:00,False,False,N/A,0,0,False
2026-02-20,22:43,02:25,Hanoi,HAN,Vietnam Airlines,VN263,3,25R,Landed,VN-A861,B789,passenger,N/A,N/A,22:43,145,N/A,2026-02-20 22:43:00,N/A,2026-02-20 22:43:00,False,False,N/A,0,0,False
2026-02-20,22:40,01:17,Da Lat,DLI,VietJet Air,VJ363,1,25R,Landed,VN-A548,A21N,passenger,N/A,N/A,22:40,77,N/A,2026-02-20 22:40:00,N/A,2026-02-20 22:40:00,False,False,N/A,0,0,False
2026-02-20,22:38,02:25,Sao Vang,THD,Vietnam Airlines,VN7275,3,25R,Landed,VN-A503,A21N,passenger,N/A,N/A,22:38,145,N/A,2026-02-20 22:38:00,N/A,2026-02-20 22:38:00,False,False,N/A,0,0,False
2026-02-20,22:35,03:30,Xiamen,XMN,Xiamen Air,MF841,2,25R,Landed,B-5533,B738,passenger,N/A,N/A,22:35,210,N/A,2026-02-20 22:35:00,N/A,2026-02-20 22:35:00,False,False,N/A,0,0,False
2026-02-20,22:32,03:40,Taipei,TPE,EVA Air,BR381,2,25R,Landed,B-16335,A333,passenger,N/A,N/A,22:32,220,N/A,2026-02-20 22:32:00,N/A,2026-02-20 22:32:00,False,False,N/A,0,0,False
2026-02-20,22:30,01:18,Siem Reap,SAI,Vietnam Airlines,VN814,2,25R,Landed,VN-A619,A21N,passenger,N/A,N/A,22:30,78,N/A,2026-02-20 22:30:00,N/A,2026-02-20 22:30:00,False,False,N/A,0,0,False
2026-02-20,22:28,02:32,Hanoi,HAN,Vietnam Airlines,VN7253,3,25R,Landed,VN-A353,A321,passenger,N/A,N/A,22:28,152,N/A,2026-02-20 22:28:00,N/A,2026-02-20 22:28:00,False,False,N/A,0,0,False
2026-02-20,22:25,02:32,Hanoi,HAN,Sun PhuQuoc Airways,9G873,3,25R,Landed,VN-A280,A321,passenger,N/A,N/A,22:25,152,N/A,2026-02-20 22:25:00,N/A,2026-02-20 22:25:00,False,False,N/A,0,0,False
2026-02-20,22:23,01:09,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1990,3,25R,Landed,VN-A909,A20N,passenger,N/A,N/A,22:23,69,N/A,2026-02-20 22:23:00,N/A,2026-02-20 22:23:00,False,False,N/A,0,0,False
2026-02-20,22:20,01:07,Phnom Penh,KTI,Air Cambodia,K6818,2,25R,Landed,XU-610,AT76,passenger,N/A,N/A,22:20,67,N/A,2026-02-20 22:20:00,N/A,2026-02-20 22:20:00,False,False,N/A,0,0,False
2026-02-20,22:18,02:29,Hanoi,HAN,VietJet Air,VJ163,1,25R,Landed,LY-MLI,A320,passenger,N/A,N/A,22:18,149,N/A,2026-02-20 22:18:00,N/A,2026-02-20 22:18:00,False,False,N/A,0,0,False
2026-02-20,22:15,01:26,Pleiku,PXU,VietJet Air,VJ397,1,25R,Landed,LY-NVG,A320,passenger,N/A,N/A,22:15,86,N/A,2026-02-20 22:15:00,N/A,2026-02-20 22:15:00,False,False,N/A,0,0,False
2026-02-20,22:12,08:12,Melbourne,MEL,Jetstar,JQ63,2,25R,Landed,VH-VKL,B788,passenger,N/A,N/A,22:12,492,N/A,2026-02-20 22:12:00,N/A,2026-02-20 22:12:00,False,False,N/A,0,0,False
