Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Actual_Tail,Aircraft_Type,Category,Scheduled_Time,Arrival_Planned_Landing_Time,Arrival_Actual_Landing_Time,Arrival_Flight_Duration_Minutes,Arrival_Planned_Landing_DateTime,Arrival_Actual_Landing_DateTime,Scheduled_DateTime,Actual_DateTime,Is_Return_Emergency,Is_Same_Origin_Unmatched,Same_Origin_Action,Military_Count_1h,Military_Count_3h,Is_Military_Active
2026-02-21,10:19,01:47,Ho Chi Minh City,SGN,Vietnam Airlines,VN7006,1,11L,Landed,VN-A503,A21N,passenger,N/A,N/A,10:19,107,N/A,2026-02-21 10:19:00,N/A,2026-02-21 10:19:00,False,False,N/A,1,1,True
2026-02-21,10:14,00:35,Vinh,VII,Vietnam Airlines,VN7716,1,11L,Landed,VN-A325,A321,passenger,N/A,N/A,10:14,35,N/A,2026-02-21 10:14:00,N/A,2026-02-21 10:14:00,False,False,N/A,1,1,True
2026-02-21,10:10,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ1122,1,11L,Landed,VN-A535,A321,passenger,N/A,N/A,10:10,102,N/A,2026-02-21 10:10:00,N/A,2026-02-21 10:10:00,False,False,N/A,1,1,True
2026-02-21,10:10,02:30,Kaohsiung,KHH,Vietnam Airlines,VN587,2,11L,Landed,VN-A603,A321,passenger,N/A,N/A,10:10,150,N/A,2026-02-21 10:10:00,N/A,2026-02-21 10:10:00,False,False,N/A,1,1,True
2026-02-21,10:04,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,11L,Landed,VN-A899,A359,passenger,N/A,N/A,10:04,98,N/A,2026-02-21 10:04:00,N/A,2026-02-21 10:04:00,False,False,N/A,1,1,True
2026-02-21,10:00,02:48,Taipei,TPE,Vietnam Airlines,VN579,2,11L,Landed,VN-A331,A321,passenger,N/A,N/A,10:00,168,N/A,2026-02-21 10:00:00,N/A,2026-02-21 10:00:00,False,False,N/A,1,1,True
2026-02-21,09:56,01:03,Da Nang,DAD,Vietravel Airlines,VU638,1,11L,Landed,VN-A129,A321,passenger,N/A,N/A,09:56,63,N/A,2026-02-21 09:56:00,N/A,2026-02-21 09:56:00,False,False,N/A,1,1,True
2026-02-21,09:53,01:33,Da Lat,DLI,VietJet Air,VJ402,1,29R,Landed,VN-A635,A321,passenger,N/A,N/A,09:53,93,N/A,2026-02-21 09:53:00,N/A,2026-02-21 09:53:00,False,False,N/A,1,1,True
2026-02-21,09:49,01:24,Buon Ma Thuot,BMV,VietJet Air,VJ492,1,11L,Landed,VN-A642,A321,passenger,N/A,N/A,09:49,84,N/A,2026-02-21 09:49:00,N/A,2026-02-21 09:49:00,False,False,N/A,1,1,True
2026-02-21,09:46,01:33,Phnom Penh,KTI,Air Cambodia,K6854,2,11L,Landed,XU-356,A320,passenger,N/A,N/A,09:46,93,N/A,2026-02-21 09:46:00,N/A,2026-02-21 09:46:00,False,False,N/A,1,1,True
2026-02-21,09:38,01:40,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G808,1,11L,Landed,VN-A286,A21N,passenger,N/A,N/A,09:38,100,N/A,2026-02-21 09:38:00,N/A,2026-02-21 09:38:00,False,False,N/A,1,1,True
2026-02-21,09:28,01:33,Nha Trang,CXR,Bluesky Airways,BSF999,0,11L,Landed,VN-A999,FA8X,business jet,N/A,N/A,09:28,93,N/A,2026-02-21 09:28:00,N/A,2026-02-21 09:28:00,False,False,N/A,1,1,True
2026-02-21,09:24,01:43,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,11L,Landed,PK-BBK,B739,passenger,N/A,N/A,09:24,103,N/A,2026-02-21 09:24:00,N/A,2026-02-21 09:24:00,False,False,N/A,0,0,False
2026-02-21,09:20,01:23,Bangkok,BKK,Thai Airways,TG560,2,11L,Landed,HS-TXB,A320,passenger,N/A,N/A,09:20,83,N/A,2026-02-21 09:20:00,N/A,2026-02-21 09:20:00,False,False,N/A,0,0,False
2026-02-21,09:16,01:43,Ho Chi Minh City,SGN,Vietravel Airlines,VU774,1,11L,Landed,VN-A289,A321,passenger,N/A,N/A,09:16,103,N/A,2026-02-21 09:16:00,N/A,2026-02-21 09:16:00,False,False,N/A,0,0,False
2026-02-21,09:07,00:57,Da Nang,DAD,Vietnam Airlines,VN158,1,11L,Landed,VN-A622,A21N,passenger,N/A,N/A,09:07,57,N/A,2026-02-21 09:07:00,N/A,2026-02-21 09:07:00,False,False,N/A,0,0,False
2026-02-21,08:58,00:58,Hue,HUI,Vietnam Airlines,VN1540,1,11L,Landed,VN-A324,A321,passenger,N/A,N/A,08:58,58,N/A,2026-02-21 08:58:00,N/A,2026-02-21 08:58:00,False,False,N/A,0,0,False
2026-02-21,08:55,04:19,Seoul,ICN,VietJet Air,VJ963,2,11L,Landed,VN-A539,A21N,passenger,N/A,N/A,08:55,259,N/A,2026-02-21 08:55:00,N/A,2026-02-21 08:55:00,False,False,N/A,0,0,False
2026-02-21,08:52,01:38,Ho Chi Minh City,SGN,VietJet Air,VJ1120,1,11L,Landed,VN-A525,A21N,passenger,N/A,N/A,08:52,98,N/A,2026-02-21 08:52:00,N/A,2026-02-21 08:52:00,False,False,N/A,0,0,False
2026-02-21,08:40,01:43,Hong Kong,HKG,HK express,UO540,2,11L,Landed,B-KKI,A21N,passenger,N/A,N/A,08:40,103,N/A,2026-02-21 08:40:00,N/A,2026-02-21 08:40:00,False,False,N/A,0,0,False
2026-02-21,08:31,02:57,Singapore,SIN,Scoot,TR300,2,11L,Landed,9V-OJC,B789,passenger,N/A,N/A,08:31,177,N/A,2026-02-21 08:31:00,N/A,2026-02-21 08:31:00,False,False,N/A,0,0,False
2026-02-21,08:28,01:28,Bangkok,BKK,K-Mile Air,8K525,0,11L,Landed,HS-KMD,B738,cargo,N/A,N/A,08:28,88,N/A,2026-02-21 08:28:00,N/A,2026-02-21 08:28:00,False,False,N/A,0,0,False
2026-02-21,08:11,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ126,1,11L,Landed,VN-A537,A21N,passenger,N/A,N/A,08:11,101,N/A,2026-02-21 08:11:00,N/A,2026-02-21 08:11:00,False,False,N/A,0,0,False
2026-02-21,08:08,02:46,Kuala Lumpur,KUL,AirAsia,AK516,2,11L,Landed,9M-RAH,A20N,passenger,N/A,N/A,08:08,166,N/A,2026-02-21 08:08:00,N/A,2026-02-21 08:08:00,False,False,N/A,0,0,False
2026-02-21,08:05,01:01,Da Nang,DAD,Vietnam Airlines,VN156,1,11L,Landed,VN-A604,A321,passenger,N/A,N/A,08:05,61,N/A,2026-02-21 08:05:00,N/A,2026-02-21 08:05:00,False,False,N/A,0,0,False
2026-02-21,07:54,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,11L,Landed,VN-A329,A321,passenger,N/A,N/A,07:54,102,N/A,2026-02-21 07:54:00,N/A,2026-02-21 07:54:00,False,False,N/A,0,0,False
2026-02-21,07:45,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ124,1,11L,Landed,VN-A812,A333,passenger,N/A,N/A,07:45,103,N/A,2026-02-21 07:45:00,N/A,2026-02-21 07:45:00,False,False,N/A,0,0,False
2026-02-21,07:43,01:53,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,11L,Landed,VN-A136,A320,passenger,N/A,N/A,07:43,113,N/A,2026-02-21 07:43:00,N/A,2026-02-21 07:43:00,False,False,N/A,0,0,False
2026-02-21,07:36,02:58,Manila,MNL,Cebu Pacific,5J744,2,11L,Landed,RP-C4114,A321,passenger,N/A,N/A,07:36,178,N/A,2026-02-21 07:36:00,N/A,2026-02-21 07:36:00,False,False,N/A,0,0,False
2026-02-21,07:31,10:17,Paris,CDG,Vietnam Airlines,VN18,2,11L,Landed,VN-A894,A359,passenger,N/A,N/A,07:31,617,N/A,2026-02-21 07:31:00,N/A,2026-02-21 07:31:00,False,False,N/A,0,0,False
2026-02-21,07:28,01:00,Da Nang,DAD,VietJet Air,VJ524,1,11L,Landed,VN-A699,A320,passenger,N/A,N/A,07:28,60,N/A,2026-02-21 07:28:00,N/A,2026-02-21 07:28:00,False,False,N/A,0,0,False
2026-02-21,07:25,01:39,Ho Chi Minh City,SGN,VietJet Air,VJ120,1,11L,Landed,VN-A524,A21N,passenger,N/A,N/A,07:25,99,N/A,2026-02-21 07:25:00,N/A,2026-02-21 07:25:00,False,False,N/A,0,0,False
2026-02-21,06:59,01:40,Ho Chi Minh City,SGN,VietJet Air,VJ122,1,11L,Landed,VN-A549,A21N,passenger,N/A,N/A,06:59,100,N/A,2026-02-21 06:59:00,N/A,2026-02-21 06:59:00,False,False,N/A,0,0,False
2026-02-21,06:44,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN6002,1,11L,Landed,VN-A363,A321,passenger,N/A,N/A,06:44,99,N/A,2026-02-21 06:44:00,N/A,2026-02-21 06:44:00,False,False,N/A,0,0,False
2026-02-21,06:41,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN7012,1,11L,Landed,VN-A865,B789,passenger,N/A,N/A,06:41,99,N/A,2026-02-21 06:41:00,N/A,2026-02-21 06:41:00,False,False,N/A,0,0,False
2026-02-21,06:37,05:49,Doha,DOH,Qatar Airways,QR982,2,11L,Landed,A7-BHS,B789,passenger,N/A,N/A,06:37,349,N/A,2026-02-21 06:37:00,N/A,2026-02-21 06:37:00,False,False,N/A,0,0,False
2026-02-21,06:35,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN7214,1,11L,Landed,VN-A332,A321,passenger,N/A,N/A,06:35,100,N/A,2026-02-21 06:35:00,N/A,2026-02-21 06:35:00,False,False,N/A,0,0,False
2026-02-21,06:04,09:55,Frankfurt,FRA,Vietnam Airlines,VN36,2,11L,Landed,VN-A871,B789,passenger,N/A,N/A,06:04,595,N/A,2026-02-21 06:04:00,N/A,2026-02-21 06:04:00,False,False,N/A,0,0,False
2026-02-21,06:01,01:40,Ho Chi Minh City,SGN,Bamboo Airways,QH294,1,11L,Landed,VN-A585,A321,passenger,N/A,N/A,06:01,100,N/A,2026-02-21 06:01:00,N/A,2026-02-21 06:01:00,False,False,N/A,0,0,False
2026-02-21,05:53,05:42,Abu Dhabi,AUH,Etihad Airways,EY432,2,11L,Landed,A6-BNB,B789,passenger,N/A,N/A,05:53,342,N/A,2026-02-21 05:53:00,N/A,2026-02-21 05:53:00,False,False,N/A,0,0,False
2026-02-21,05:50,03:52,Jakarta,CGK,Vietnam Airlines,VN634,2,11L,Landed,VN-A601,A321,passenger,N/A,N/A,05:50,232,N/A,2026-02-21 05:50:00,N/A,2026-02-21 05:50:00,False,False,N/A,0,0,False
2026-02-21,05:49,03:55,Mumbai,BOM,VietJet Air,VJ910,2,11L,Landed,VN-A653,A21N,passenger,N/A,N/A,05:49,235,N/A,2026-02-21 05:49:00,N/A,2026-02-21 05:49:00,False,False,N/A,0,0,False
2026-02-21,05:22,03:53,Ahmedabad,AMD,VietJet Air,VJ1926,2,11L,Landed,VN-A658,A320,passenger,N/A,N/A,05:22,233,N/A,2026-02-21 05:22:00,N/A,2026-02-21 05:22:00,False,False,N/A,0,0,False
2026-02-21,05:04,03:08,Shanghai,PVG,VietJet Air,VJ7239,2,11L,Landed,VN-A633,A321,passenger,N/A,N/A,05:04,188,N/A,2026-02-21 05:04:00,N/A,2026-02-21 05:04:00,False,False,N/A,0,0,False
2026-02-21,04:55,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ1124,1,11L,Landed,VN-A642,A321,passenger,N/A,N/A,04:55,101,N/A,2026-02-22 04:55:00,N/A,2026-02-22 04:55:00,False,False,N/A,0,0,False
2026-02-21,04:50,01:40,Guangzhou,CAN,VietJet Air,VJ7527,2,11L,Landed,VN-A635,A321,passenger,N/A,N/A,04:50,100,N/A,2026-02-21 04:50:00,N/A,2026-02-21 04:50:00,False,False,N/A,0,0,False
2026-02-21,04:48,01:42,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G8902,1,11L,Landed,VN-A281,A21N,passenger,N/A,N/A,04:48,102,N/A,2026-02-22 04:48:00,N/A,2026-02-22 04:48:00,False,False,N/A,0,0,False
2026-02-21,04:40,03:20,Delhi,DEL,Vietnam Airlines,VN980,2,11L,Landed,VN-A889,A359,passenger,N/A,N/A,04:40,200,N/A,2026-02-21 04:40:00,N/A,2026-02-21 04:40:00,False,False,N/A,0,0,False
2026-02-21,04:34,10:20,London,LHR,Vietnam Airlines,VN56,2,29R,Landed,VN-A870,B789,passenger,N/A,N/A,04:34,620,N/A,2026-02-21 04:34:00,N/A,2026-02-21 04:34:00,False,False,N/A,0,0,False
2026-02-21,04:10,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ246,1,11L,Landed,VN-A649,A321,passenger,N/A,N/A,04:10,101,N/A,2026-02-22 04:10:00,N/A,2026-02-22 04:10:00,False,False,N/A,0,0,False
2026-02-21,04:02,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ182,1,11L,Landed,VN-A575,A21N,passenger,N/A,N/A,04:02,102,N/A,2026-02-22 04:02:00,N/A,2026-02-22 04:02:00,False,False,N/A,0,0,False
2026-02-21,03:59,03:26,Beijing,PKX,VietJet Air,VJ7713,2,11L,Landed,VN-A656,A320,passenger,N/A,N/A,03:59,206,N/A,2026-02-21 03:59:00,N/A,2026-02-21 03:59:00,False,False,N/A,0,0,False
2026-02-21,03:56,01:27,Tuy Hoa,TBB,Bamboo Airways,QH9261,1,11L,Landed,VN-A596,A20N,passenger,N/A,N/A,03:56,87,N/A,2026-02-22 03:56:00,N/A,2026-02-22 03:56:00,False,False,N/A,0,0,False
2026-02-21,03:51,09:54,Milan,MXP,Vietnam Airlines,VN72,2,11L,Landed,VN-A893,A359,passenger,N/A,N/A,03:51,594,N/A,2026-02-21 03:51:00,N/A,2026-02-21 03:51:00,False,False,N/A,0,0,False
2026-02-21,03:47,04:31,Seoul,ICN,Air Zeta,KJ387,0,11L,Landed,HL7507,B763,cargo,N/A,N/A,03:47,271,N/A,2026-02-21 03:47:00,N/A,2026-02-21 03:47:00,False,False,N/A,0,0,False
2026-02-21,03:41,01:43,Ho Chi Minh City,SGN,Vietravel Airlines,VU702,1,11L,Landed,VN-A129,A321,passenger,N/A,N/A,03:41,103,N/A,2026-02-22 03:41:00,N/A,2026-02-22 03:41:00,False,False,N/A,0,0,False
2026-02-21,03:37,01:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN9102,1,11L,Landed,VN-A353,A321,passenger,N/A,N/A,03:37,101,N/A,2026-02-22 03:37:00,N/A,2026-02-22 03:37:00,False,False,N/A,0,0,False
2026-02-21,03:29,02:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN9140,1,11L,Landed,9H-MLX,A320,passenger,N/A,N/A,03:29,133,N/A,2026-02-22 03:29:00,N/A,2026-02-22 03:29:00,False,False,N/A,0,0,False
2026-02-21,02:56,03:17,Shanghai,PVG,China Eastern Airlines,MU7235,2,11L,Landed,B-32KT,A21N,passenger,N/A,N/A,02:56,197,N/A,2026-02-21 02:56:00,N/A,2026-02-21 02:56:00,False,False,N/A,0,0,False
2026-02-21,02:47,04:14,Seoul,ICN,Korean Air,KE373,0,11L,Landed,HL7603,B744,cargo,N/A,N/A,02:47,254,N/A,2026-02-21 02:47:00,N/A,2026-02-21 02:47:00,False,False,N/A,0,0,False
2026-02-21,02:29,02:22,Xi'an,XIY,VietJet Air,VJ7343,2,11L,Landed,VN-A536,A21N,passenger,N/A,N/A,02:29,142,N/A,2026-02-21 02:29:00,N/A,2026-02-21 02:29:00,False,False,N/A,0,0,False
2026-02-21,02:11,01:30,Nha Trang,CXR,VietJet Air,VJ1602,1,29R,Landed,VN-A550,A21N,passenger,N/A,N/A,02:11,90,N/A,2026-02-22 02:11:00,N/A,2026-02-22 02:11:00,False,False,N/A,0,0,False
2026-02-21,01:59,02:43,Manila,MNL,Philippine Airlines,PR595,2,11L,Landed,RP-C9909,A321,passenger,N/A,N/A,01:59,163,N/A,2026-02-21 01:59:00,N/A,2026-02-21 01:59:00,False,False,N/A,0,0,False
2026-02-21,01:46,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ178,1,11L,Landed,VN-A644,A321,passenger,N/A,N/A,01:46,101,N/A,2026-02-22 01:46:00,N/A,2026-02-22 01:46:00,False,False,N/A,0,0,False
2026-02-21,01:42,03:21,Shanghai,PVG,China Eastern Airlines,MU5075,2,11L,Landed,B-5858,B738,passenger,N/A,N/A,01:42,201,N/A,2026-02-21 01:42:00,N/A,2026-02-21 01:42:00,False,False,N/A,0,0,False
2026-02-21,01:37,02:59,Manila,MNL,Cebu Pacific,5J746,2,11L,Landed,RP-C4146,A21N,passenger,N/A,N/A,01:37,179,N/A,2026-02-21 01:37:00,N/A,2026-02-21 01:37:00,False,False,N/A,0,0,False
2026-02-21,01:34,01:41,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G886,1,11L,Landed,VN-A280,A321,passenger,N/A,N/A,01:34,101,N/A,2026-02-22 01:34:00,N/A,2026-02-22 01:34:00,False,False,N/A,0,0,False
2026-02-21,01:10,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN270,1,11L,Landed,VN-A335,A321,passenger,N/A,N/A,01:10,98,N/A,2026-02-22 01:10:00,N/A,2026-02-22 01:10:00,False,False,N/A,0,0,False
2026-02-21,01:05,01:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN7010,1,11L,Landed,VN-A865,B789,passenger,N/A,N/A,01:05,101,N/A,2026-02-22 01:05:00,N/A,2026-02-22 01:05:00,False,False,N/A,0,0,False
2026-02-21,01:02,03:39,Qingdao,TAO,Shandong Airlines,SC4649,2,11L,Landed,B-1746,B738,passenger,N/A,N/A,01:02,219,N/A,2026-02-21 01:02:00,N/A,2026-02-21 01:02:00,False,False,N/A,0,0,False
2026-02-21,00:54,02:52,Hangzhou,HGH,Air China,CA707,2,11L,Landed,B-6733,A320,passenger,N/A,N/A,00:54,172,N/A,2026-02-21 00:54:00,N/A,2026-02-21 00:54:00,False,False,N/A,0,0,False
2026-02-21,00:51,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ174,1,11L,Landed,VN-A578,A21N,passenger,N/A,N/A,00:51,101,N/A,2026-02-22 00:51:00,N/A,2026-02-22 00:51:00,False,False,N/A,0,0,False
2026-02-21,00:48,03:19,Jinan,TNA,Shandong Airlines,SC8071,2,11L,Landed,B-1358,B738,passenger,N/A,N/A,00:48,199,N/A,2026-02-21 00:48:00,N/A,2026-02-21 00:48:00,False,False,N/A,0,0,False
2026-02-21,00:36,01:04,Da Nang,DAD,VietJet Air,VJ520,1,11L,Landed,VN-A661,A321,passenger,N/A,N/A,00:36,64,N/A,2026-02-22 00:36:00,N/A,2026-02-22 00:36:00,False,False,N/A,0,0,False
2026-02-21,00:33,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ180,1,11L,Landed,VN-A812,A333,passenger,N/A,N/A,00:33,104,N/A,2026-02-22 00:33:00,N/A,2026-02-22 00:33:00,False,False,N/A,0,0,False
2026-02-21,00:27,03:11,Shanghai,PVG,Juneyao Air,HO1329,2,11L,Landed,B-8407,A321,passenger,N/A,N/A,00:27,191,N/A,2026-02-21 00:27:00,N/A,2026-02-21 00:27:00,False,False,N/A,0,0,False
2026-02-21,00:09,01:39,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G882,1,11L,Landed,VN-A286,A21N,passenger,N/A,N/A,00:09,99,N/A,2026-02-22 00:09:00,N/A,2026-02-22 00:09:00,False,False,N/A,0,0,False
2026-02-21,00:02,04:15,Seoul,ICN,Jeju Air,7C2201,2,11L,Landed,HL8524,B38M,passenger,N/A,N/A,00:02,255,N/A,2026-02-21 00:02:00,N/A,2026-02-21 00:02:00,False,False,N/A,0,0,False
2026-02-22,23:47,02:54,Taipei,TPE,VietJet Air,VJ7387,2,11L,Landed,VN-A640,A321,passenger,N/A,N/A,23:47,174,N/A,2026-02-22 23:47:00,N/A,2026-02-22 23:47:00,False,False,N/A,0,0,False
2026-02-22,23:45,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,11L,Landed,VN-A886,A359,passenger,N/A,N/A,23:45,103,N/A,2026-02-22 23:45:00,N/A,2026-02-22 23:45:00,False,False,N/A,0,0,False
2026-02-22,23:40,04:40,Irkutsk,IKT,IrAero,IO893,2,11L,Landed,RA-89076,SU95,passenger,N/A,N/A,23:40,280,N/A,2026-02-22 23:40:00,N/A,2026-02-22 23:40:00,False,False,N/A,0,0,False
2026-02-22,23:38,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ160,1,29R,Landed,VN-A668,A320,passenger,N/A,N/A,23:38,104,N/A,2026-02-22 23:38:00,N/A,2026-02-22 23:38:00,False,False,N/A,0,0,False
2026-02-22,23:22,01:26,Buon Ma Thuot,BMV,VietJet Air,VJ494,1,11L,Landed,VN-A677,A321,passenger,N/A,N/A,23:22,86,N/A,2026-02-22 23:22:00,N/A,2026-02-22 23:22:00,False,False,N/A,0,0,False
2026-02-22,23:18,04:30,Seoul,ICN,T'way Air,TW61,2,11L,Landed,HL8354,B738,passenger,N/A,N/A,23:18,270,N/A,2026-02-22 23:18:00,N/A,2026-02-22 23:18:00,False,False,N/A,0,0,False
2026-02-22,23:14,01:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN7212,1,11L,Landed,VN-A873,B78X,passenger,N/A,N/A,23:14,96,N/A,2026-02-22 23:14:00,N/A,2026-02-22 23:14:00,False,False,N/A,0,0,False
2026-02-22,23:10,00:57,Hue,HUI,VietJet Air,VJ568,1,11L,Landed,VN-A675,A320,passenger,N/A,N/A,23:10,57,N/A,2026-02-22 23:10:00,N/A,2026-02-22 23:10:00,False,False,N/A,0,0,False
2026-02-22,23:06,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,11L,Landed,VN-A861,B789,passenger,N/A,N/A,23:06,98,N/A,2026-02-22 23:06:00,N/A,2026-02-22 23:06:00,False,False,N/A,0,0,False
2026-02-22,23:00,04:17,Busan,PUS,Air Busan,BX7395,2,11L,Landed,HL8396,A21N,passenger,N/A,N/A,23:00,257,N/A,2026-02-22 23:00:00,N/A,2026-02-22 23:00:00,False,False,N/A,0,0,False
2026-02-22,22:54,01:45,Ho Chi Minh City,SGN,VietJet Air,VJ190,1,11L,Landed,VN-A656,A320,passenger,N/A,N/A,22:54,105,N/A,2026-02-22 22:54:00,N/A,2026-02-22 22:54:00,False,False,N/A,0,0,False
2026-02-22,22:52,01:50,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1240,1,11L,Landed,VN-A281,A21N,passenger,N/A,N/A,22:52,110,N/A,2026-02-22 22:52:00,N/A,2026-02-22 22:52:00,False,False,N/A,0,0,False
2026-02-22,22:45,01:45,Ho Chi Minh City,SGN,VietJet Air,VJ166,1,11L,Landed,VN-A634,A321,passenger,N/A,N/A,22:45,105,N/A,2026-02-22 22:45:00,N/A,2026-02-22 22:45:00,False,False,N/A,0,0,False
2026-02-22,22:36,01:26,Buon Ma Thuot,BMV,VietJet Air,VJ1492,1,11L,Landed,VN-A636,A321,passenger,N/A,N/A,22:36,86,N/A,2026-02-22 22:36:00,N/A,2026-02-22 22:36:00,False,False,N/A,0,0,False
2026-02-22,22:34,01:37,Macau,MFM,Air Macau,NX984,2,11L,Landed,B-MBR,A21N,passenger,N/A,N/A,22:34,97,N/A,2026-02-22 22:34:00,N/A,2026-02-22 22:34:00,False,False,N/A,0,0,False
2026-02-22,22:31,01:45,Ho Chi Minh City,SGN,Bamboo Airways,QH268,1,11L,Landed,PK-BBK,B739,passenger,N/A,N/A,22:31,105,N/A,2026-02-22 22:31:00,N/A,2026-02-22 22:31:00,False,False,N/A,0,0,False
2026-02-22,22:27,05:55,Tokyo,NRT,Japan Airlines,JL751,2,11L,Landed,JA619J,B763,passenger,N/A,N/A,22:27,355,N/A,2026-02-22 22:27:00,N/A,2026-02-22 22:27:00,False,False,N/A,0,0,False
2026-02-22,22:24,01:52,Hong Kong,HKG,HK express,UO542,2,11L,Landed,B-KKF,A21N,passenger,N/A,N/A,22:24,112,N/A,2026-02-22 22:24:00,N/A,2026-02-22 22:24:00,False,False,N/A,0,0,False
2026-02-22,22:20,05:40,Tokyo,NRT,All Nippon Airways,NH897,2,11L,Landed,JA836A,B789,passenger,N/A,N/A,22:20,340,N/A,2026-02-22 22:20:00,N/A,2026-02-22 22:20:00,False,False,N/A,0,0,False
2026-02-22,22:16,01:32,Bangkok,BKK,Vietnam Airlines,VN618,2,11L,Landed,VN-A326,A321,passenger,N/A,N/A,22:16,92,N/A,2026-02-22 22:16:00,N/A,2026-02-22 22:16:00,False,False,N/A,0,0,False
2026-02-22,22:14,01:46,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G878,1,11L,Landed,VN-A286,A21N,passenger,N/A,N/A,22:14,106,N/A,2026-02-22 22:14:00,N/A,2026-02-22 22:14:00,False,False,N/A,0,0,False
2026-02-22,22:11,00:41,Dien Bien Phu,DIN,Vietnam Airlines,VN1807,1,11L,Landed,VN-A396,A321,passenger,N/A,N/A,22:11,41,N/A,2026-02-22 22:11:00,N/A,2026-02-22 22:11:00,False,False,N/A,0,0,False
2026-02-22,22:08,01:36,Phnom Penh,KTI,Vietnam Airlines,VN922,2,11L,Landed,VN-A608,A321,passenger,N/A,N/A,22:08,96,N/A,2026-02-22 22:08:00,N/A,2026-02-22 22:08:00,False,False,N/A,0,0,False
2026-02-22,22:05,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN7244,1,11L,Landed,VN-A863,B789,passenger,N/A,N/A,22:05,103,N/A,2026-02-22 22:05:00,N/A,2026-02-22 22:05:00,False,False,N/A,0,0,False
2026-02-22,22:01,01:46,Chengdu,TFU,Sichuan Airlines,3U3905,2,11L,Landed,B-6719,A320,passenger,N/A,N/A,22:01,106,N/A,2026-02-22 22:01:00,N/A,2026-02-22 22:01:00,False,False,N/A,0,0,False
2026-02-22,21:55,00:58,Da Nang,DAD,Vietnam Airlines,VN6070,1,11L,Landed,VN-A363,A321,passenger,N/A,N/A,21:55,58,N/A,2026-02-22 21:55:00,N/A,2026-02-22 21:55:00,False,False,N/A,0,0,False
2026-02-22,21:51,01:31,Macau,MFM,Air Macau,NX982,2,11L,Landed,B-MBC,A320,passenger,N/A,N/A,21:51,91,N/A,2026-02-22 21:51:00,N/A,2026-02-22 21:51:00,False,False,N/A,0,0,False
2026-02-22,21:49,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ196,1,11L,Landed,VN-A816,A333,passenger,N/A,N/A,21:49,104,N/A,2026-02-22 21:49:00,N/A,2026-02-22 21:49:00,False,False,N/A,0,0,False
2026-02-22,21:45,01:53,Can Tho,VCA,Vietnam Airlines,VN1206,1,11L,Landed,VN-A614,A321,passenger,N/A,N/A,21:45,113,N/A,2026-02-22 21:45:00,N/A,2026-02-22 21:45:00,False,False,N/A,0,0,False
2026-02-22,21:42,01:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN262,1,11L,Landed,VN-A893,A359,passenger,N/A,N/A,21:42,106,N/A,2026-02-22 21:42:00,N/A,2026-02-22 21:42:00,False,False,N/A,0,0,False
2026-02-22,21:40,02:54,Taipei,TPE,VietJet Air,VJ943,2,11L,Landed,VN-A549,A21N,passenger,N/A,N/A,21:40,174,N/A,2026-02-22 21:40:00,N/A,2026-02-22 21:40:00,False,False,N/A,0,0,False
2026-02-22,21:36,02:00,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G868,1,11L,Landed,VN-A280,A321,passenger,N/A,N/A,21:36,120,N/A,2026-02-22 21:36:00,N/A,2026-02-22 21:36:00,False,False,N/A,0,0,False
